utt_id,speaker,condition,gender,age_bucket,gender_match,interlocutor_age_bucket
train_1150_3,INDRAVARDHAN,code_switched,male,Older,different,Older
train_931_1,MAYA,monolingual_HI,female,Older,different,Older
train_952_2,SAHIL,code_switched,male,Younger,same,Younger
train_994_4,INDRAVARDHAN,monolingual_HI,male,Older,same,Older
train_1251_3,DUSHYANT,code_switched,male,Younger,same,Younger
train_1277_1,INDRAVARDHAN,monolingual_EN,male,Older,different,Younger
train_994_5,MADHUSUDAN,monolingual_HI,male,Older,same,Older
train_1251_2,DUSHYANT,code_switched,male,Younger,different,Older
train_1091_12,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1150_2,MAYA,code_switched,female,Older,same,Older
train_976_2,MONISHA,code_switched,female,Younger,different,Younger
train_950_1,MAYA,code_switched,female,Older,same,Younger
train_1096_1,MONISHA,code_switched,female,Younger,same,Older
train_990_1,SAHIL,code_switched,male,Younger,different,Younger
train_1310_3,SAHIL,monolingual_HI,male,Younger,same,Younger
train_1128_2,ROSESH,code_switched,male,Younger,same,Younger
train_1054_3,MONISHA,code_switched,female,Younger,same,Older
train_1156_4,MONISHA,code_switched,female,Younger,different,Older
train_1229_2,SAHIL,code_switched,male,Younger,same,Older
train_1156_6,MONISHA,code_switched,female,Younger,different,Older
train_1054_1,MONISHA,code_switched,female,Younger,same,Older
train_1257_6,MONISHA,monolingual_HI,female,Younger,different,Younger
train_1212_6,SAHIL,code_switched,male,Younger,different,Older
train_1310_1,SAHIL,code_switched,male,Younger,same,Older
train_1336_2,MONISHA,code_switched,female,Younger,same,Older
train_990_3,SAHIL,code_switched,male,Younger,different,Younger
train_1149_1,SAHIL,monolingual_EN,male,Younger,different,Younger
train_1131_1,ILA,code_switched,female,Older,different,Older
train_1117_2,MAYA,monolingual_HI,female,Older,same,Older
train_1275_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1189_1,SAHIL,code_switched,male,Younger,different,Younger
train_1216_2,MAYA,code_switched,female,Older,different,Older
train_917_1,SAHIL,code_switched,male,Younger,different,Younger
train_1277_3,INDRAVARDHAN,code_switched,male,Older,different,Younger
train_931_2,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1069_1,MAYA,code_switched,female,Older,different,Younger
train_952_1,ROSESH,code_switched,male,Younger,same,Younger
train_1251_1,MAYA,monolingual_HI,female,Older,different,Younger
train_994_6,INDRAVARDHAN,monolingual_HI,male,Older,same,Older
train_1277_2,KOKI,code_switched,female,Younger,different,Older
train_1150_1,MAYA,code_switched,female,Older,different,Older
train_1165_8,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_1091_11,SAHIL,monolingual_HI,male,Younger,same,Older
train_1133_2,MAYA,code_switched,female,Older,different,Older
train_976_1,SAHIL,code_switched,male,Younger,different,Younger
train_990_2,MONISHA,monolingual_HI,female,Younger,different,Younger
train_1293_3,MAYA,monolingual_HI,female,Older,different,Younger
train_1192_3,SAHIL,code_switched,male,Younger,different,Older
train_1128_1,SAHIL,monolingual_HI,male,Younger,same,Younger
train_1336_3,MAYA,monolingual_EN,female,Older,same,Younger
train_1212_7,MAYA,monolingual_HI,female,Older,different,Younger
train_1257_7,SAHIL,code_switched,male,Younger,different,Younger
train_1229_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1156_3,INDRAVARDHAN,code_switched,male,Older,different,Younger
train_1054_4,MAYA,code_switched,female,Older,same,Younger
train_992_4,VITTHAL,code_switched,male,Older,same,Older
train_937_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_928_6,SAHIL,code_switched,male,Younger,same,Younger
train_908_3,SAHIL,code_switched,male,Younger,different,Younger
train_1194_1,SAHIL,code_switched,male,Younger,different,Younger
train_1295_1,NAISHA,code_switched,female,Older,same,Older
train_1031_1,MONISHA,code_switched,female,Younger,different,Older
train_969_2,MONISHA,code_switched,female,Younger,different,Younger
train_1089_1,MAYA,monolingual_HI,female,Older,different,Younger
train_994_2,INDRAVARDHAN,monolingual_HI,male,Older,same,Older
train_1108_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1297_2,SAHIL,code_switched,male,Younger,different,Younger
train_1251_4,MAYA,code_switched,female,Older,different,Younger
train_994_3,MADHUSUDAN,monolingual_HI,male,Older,same,Older
train_1316_3,SAHIL,code_switched,male,Younger,same,Younger
train_1094_5,INDRAVARDHAN,code_switched,male,Older,different,Younger
train_969_3,SAHIL,monolingual_HI,male,Younger,different,Younger
train_976_4,MONISHA,code_switched,female,Younger,different,Younger
train_908_2,KISMI,code_switched,female,Younger,different,Younger
train_1050_1,MAYA,code_switched,female,Older,different,Older
train_928_7,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1329_1,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_1135_1,MONISHA,code_switched,female,Younger,different,Older
train_1072_4,SAHIL,code_switched,male,Younger,same,Older
train_1156_2,MONISHA,code_switched,female,Younger,different,Older
train_1092_1,MAYA,monolingual_EN,female,Older,same,Younger
train_937_2,INDRAVARDHAN,monolingual_HI,male,Older,same,Older
train_1172_1,MAYA,code_switched,female,Older,same,Younger
train_1028_3,SAHIL,code_switched,male,Younger,different,Younger
train_1293_4,ROSESH,monolingual_EN,male,Younger,different,Older
train_1015_3,ILA,monolingual_HI,female,Older,same,Older
train_1017_1,MONISHA,code_switched,female,Younger,different,Older
train_969_1,SAHIL,code_switched,male,Younger,different,Younger
train_1316_1,SAHIL,monolingual_HI,male,Younger,different,Younger
train_1277_5,INDRAVARDHAN,monolingual_EN,male,Older,different,Younger
train_1089_2,DUSHYANT,code_switched,male,Younger,different,Older
train_1297_1,MONISHA,code_switched,female,Younger,different,Younger
train_1089_3,MAYA,code_switched,female,Older,different,Younger
train_1277_4,KOKI,monolingual_EN,female,Younger,different,Older
train_989_5,MAYA,code_switched,female,Older,different,Younger
train_908_1,SAHIL,monolingual_HI,male,Younger,different,Younger
train_1015_2,MAYA,code_switched,female,Older,same,Older
train_1033_1,DUSHYANT,code_switched,male,Younger,same,Younger
train_970_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1293_5,MAYA,code_switched,female,Older,different,Younger
train_1156_1,INDRAVARDHAN,code_switched,male,Older,different,Younger
train_1135_2,INDRAVARDHAN,code_switched,male,Older,different,Younger
train_1068_1,ROSESH,code_switched,male,Younger,same,Older
train_1116_2,MAYA,code_switched,female,Older,same,Older
train_1269_4,INDRAVARDHAN,monolingual_HI,male,Older,same,Older
train_1175_1,MAYA,code_switched,female,Older,different,Older
train_1188_1,MONISHA,code_switched,female,Younger,same,Younger
train_914_3,MAYA,code_switched,female,Older,different,Younger
train_951_3,MAYA,code_switched,female,Older,different,Older
train_1252_2,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1036_2,SAHIL,code_switched,male,Younger,same,Older
train_1337_2,RADHABAI,code_switched,female,Older,different,Older
train_993_1,SAHIL,code_switched,male,Younger,different,Older
train_1290_1,INDRAVARDHAN,code_switched,male,Older,different,Younger
train_948_3,INDRAVARDHAN,monolingual_HI,male,Older,same,Older
train_1191_1,SAHIL,monolingual_EN,male,Younger,different,Older
train_1036_3,SAHIL,monolingual_HI,male,Younger,same,Younger
train_1313_2,MAYA,code_switched,female,Older,same,Younger
train_957_4,MAYA,code_switched,female,Older,different,Older
train_1071_1,INDRAVARDHAN,code_switched,male,Older,different,Younger
train_1217_3,SAHIL,code_switched,male,Younger,different,Younger
train_914_2,SAHIL,code_switched,male,Younger,different,Older
train_951_2,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
train_1208_4,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1151_1,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
train_1151_3,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
train_1016_4,MONISHA,code_switched,female,Younger,same,Younger
train_1068_2,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_1116_1,MAYA,code_switched,female,Older,same,Younger
train_1153_1,SAHIL,code_switched,male,Younger,same,Younger
train_977_3,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1188_2,SAHIL,monolingual_EN,male,Younger,different,Younger
train_1252_1,MAYA,code_switched,female,Older,different,Older
train_1073_1,MAYA,code_switched,female,Older,same,Younger
train_1036_1,INDRAVARDHAN,code_switched,male,Older,same,Older
train_1337_1,MADHUSUDAN,monolingual_HI,male,Older,different,Older
train_993_2,MAYA,code_switched,female,Older,different,Younger
train_1290_2,MONISHA,code_switched,female,Younger,different,Older
train_1191_2,MAYA,code_switched,female,Older,different,Younger
train_1254_6,VITTHAL,code_switched,male,Older,same,Older
train_1071_2,MONISHA,code_switched,female,Younger,different,Older
train_971_4,SAHIL,code_switched,male,Younger,same,Older
train_1057_1,MAYA,code_switched,female,Older,same,Younger
train_1231_3,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_914_1,MAYA,monolingual_HI,female,Older,different,Younger
train_977_2,MAYA,code_switched,female,Older,same,Older
train_1130_3,MONISHA,monolingual_HI,female,Younger,same,Older
train_1233_1,MONISHA,code_switched,female,Younger,different,Older
train_1276_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1250_2,MAYA,code_switched,female,Older,same,Younger
train_1068_3,ROSESH,code_switched,male,Younger,same,Older
train_1016_5,SAHIL,code_switched,male,Younger,different,Younger
train_1177_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1151_2,MAYA,code_switched,female,Older,different,Older
train_1016_1,MONISHA,monolingual_HI,female,Younger,different,Younger
train_1208_3,MAYA,code_switched,female,Older,different,Older
train_1053_1,SAHIL,code_switched,male,Younger,same,Older
train_1317_1,MONISHA,code_switched,female,Younger,different,Younger
train_1042_9,SAHIL,monolingual_HI,male,Younger,same,Older
train_1269_2,ROSESH,code_switched,male,Younger,same,Younger
train_1252_4,INDRAVARDHAN,code_switched,male,Older,same,Older
train_1328_3,SARITA,monolingual_EN,female,Older,same,Older
train_1029_3,MAYA,code_switched,female,Older,different,Older
train_1036_4,SAHIL,monolingual_HI,male,Younger,same,Younger
train_936_2,MADHUSUDAN,code_switched,male,Older,different,Older
train_1213_1,SAHIL,code_switched,male,Younger,different,Older
train_1157_1,MAYA,code_switched,female,Older,different,Younger
train_971_1,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_1211_3,MAYA,code_switched,female,Older,same,Older
train_1328_2,MAYA,code_switched,female,Older,same,Older
train_1333_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1032_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1269_3,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1088_3,INDRAVARDHAN,code_switched,male,Older,different,Younger
train_1151_5,MAYA,code_switched,female,Older,different,Older
train_1016_2,SAHIL,code_switched,male,Younger,different,Younger
train_1208_2,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
train_1053_2,INDRAVARDHAN,monolingual_EN,male,Older,same,Younger
train_1030_1,SAHIL,monolingual_HI,male,Younger,different,Younger
train_1317_2,SAHIL,monolingual_EN,male,Younger,different,Younger
train_1269_1,ROSESH,monolingual_EN,male,Younger,same,Older
train_1130_4,MAYA,monolingual_EN,female,Older,same,Younger
train_1118_8,MAYA,code_switched,female,Older,different,Older
train_1540_4,MONISHA,code_switched,female,Younger,same,Younger
train_1390_1,SAHIL,code_switched,male,Younger,different,Younger
train_1370_4,KOKI,code_switched,female,Younger,different,Older
train_1440_1,MAYA,code_switched,female,Older,different,Older
train_1405_1,MONISHA,code_switched,female,Younger,different,Older
train_1438_1,DUSHYANT,monolingual_HI,male,Younger,same,Younger
train_1663_3,INDRAVARDHAN,monolingual_EN,male,Older,same,Younger
train_1749_8,SAHIL,code_switched,male,Younger,different,Younger
train_1527_3,MAYA,monolingual_HI,female,Older,different,Younger
train_1602_2,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1661_1,SAHIL,monolingual_HI,male,Younger,different,Younger
train_1352_3,MAYA,code_switched,female,Older,different,Older
train_1783_3,SAHIL,monolingual_HI,male,Younger,same,Older
train_1639_4,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1560_1,MAYA,code_switched,female,Older,same,Older
train_1369_5,MADHUSUDAN,code_switched,male,Older,same,Older
train_1412_2,MONISHA,code_switched,female,Younger,different,Younger
train_1434_1,MONISHA,code_switched,female,Younger,different,Younger
train_1591_1,MAYA,code_switched,female,Older,same,Younger
train_1770_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1749_5,MONISHA,code_switched,female,Younger,different,Younger
train_1792_6,VITTHAL,code_switched,male,Older,same,Older
train_1690_1,SARITA,monolingual_HI,female,Older,same,Older
train_1532_2,MAYA,code_switched,female,Older,same,Younger
train_1514_1,MAYA,monolingual_HI,female,Older,same,Older
train_1363_3,MAYA,code_switched,female,Older,different,Younger
train_1676_2,INDRAVARDHAN,monolingual_HI,male,Older,different,Younger
train_1650_1,MONISHA,code_switched,female,Younger,same,Older
train_1497_2,SAHIL,code_switched,male,Younger,different,Younger
train_1595_5,SAHIL,code_switched,male,Younger,same,Younger
train_1669_5,MAYA,monolingual_HI,female,Older,different,Younger
train_1360_10,MAYA,monolingual_HI,female,Older,different,Older
train_1414_4,MONISHA,code_switched,female,Younger,same,Younger
train_1708_1,MAYA,code_switched,female,Older,same,Younger
train_1652_3,MAYA,code_switched,female,Older,different,Younger
train_1409_1,INDRAVARDHAN,monolingual_EN,male,Older,same,Younger
train_1360_11,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1530_1,ROSESH,code_switched,male,Younger,different,Older
train_1414_5,KIRAN,monolingual_HI,female,Younger,same,Younger
train_1497_3,MONISHA,code_switched,female,Younger,different,Younger
train_1595_4,ROSESH,code_switched,male,Younger,same,Younger
train_1363_2,ROSESH,monolingual_HI,male,Younger,different,Older
train_1345_1,DUSHYANT,code_switched,male,Younger,same,Younger
train_1769_1,ROSESH,code_switched,male,Younger,different,Older
train_1789_4,SAHIL,code_switched,male,Younger,different,Younger
train_1792_7,INDRAVARDHAN,monolingual_HI,male,Older,same,Older
train_1410_1,MONISHA,code_switched,female,Younger,same,Older
train_1749_4,SAHIL,code_switched,male,Younger,different,Younger
train_1692_2,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1713_3,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
train_1412_3,SAHIL,code_switched,male,Younger,different,Younger
train_1412_1,SAHIL,code_switched,male,Younger,different,Younger
train_1434_2,SAHIL,code_switched,male,Younger,different,Younger
train_1591_2,KISMI,code_switched,female,Younger,same,Older
train_1749_6,SAHIL,code_switched,male,Younger,different,Younger
train_1532_1,MONISHA,monolingual_HI,female,Younger,same,Older
train_1345_3,DUSHYANT,code_switched,male,Younger,same,Younger
train_1514_2,RUPA MEHTA,code_switched,female,Older,same,Older
train_1676_1,SONIYA,code_switched,female,Younger,same,Younger
train_1669_6,SAHIL,monolingual_HI,male,Younger,different,Older
train_1631_3,MAYA,monolingual_EN,female,Older,different,Younger
train_1733_5,MAYA,code_switched,female,Older,different,Younger
train_1631_2,ROSESH,monolingual_HI,male,Younger,same,Younger
train_1669_7,MAYA,monolingual_EN,female,Older,different,Younger
train_1530_2,MAYA,code_switched,female,Older,different,Younger
train_1345_2,ROSESH,monolingual_EN,male,Younger,same,Younger
train_1363_1,MAYA,code_switched,female,Older,different,Younger
train_1613_5,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1749_7,MONISHA,monolingual_HI,female,Younger,different,Younger
train_1628_3,SURI,code_switched,male,Older,different,Older
train_1410_2,MAYA,code_switched,female,Older,same,Younger
train_1692_1,SUDHANSHU,monolingual_HI,male,Younger,same,Older
train_1672_4,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1412_4,MONISHA,code_switched,female,Younger,different,Younger
train_1713_4,MAYA,code_switched,female,Older,different,Older
train_1557_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1367_1,MAYA,code_switched,female,Older,different,Older
train_1591_7,MAYA,code_switched,female,Older,same,Younger
train_1789_3,MONISHA,code_switched,female,Younger,different,Younger
train_1676_4,SONIYA,code_switched,female,Younger,different,Older
train_1597_1,MAYA,monolingual_EN,female,Older,same,Younger
train_1414_2,KIRAN,monolingual_EN,female,Younger,same,Younger
train_1595_3,SAHIL,code_switched,male,Younger,same,Younger
train_1497_4,MONISHA,code_switched,female,Younger,same,Younger
train_1631_6,ROSESH,monolingual_HI,male,Younger,different,Older
train_1776_1,ROSESH,monolingual_EN,male,Younger,same,Older
train_1694_2,SAHIL,monolingual_HI,male,Younger,different,Younger
train_1497_5,SAHIL,code_switched,male,Younger,different,Younger
train_1595_2,ROSESH,monolingual_HI,male,Younger,same,Younger
train_1631_7,MAYA,monolingual_HI,female,Older,different,Younger
train_1488_2,DUSHYANT,code_switched,male,Younger,same,Younger
train_1774_2,INDRAVARDHAN,code_switched,male,Older,same,Older
train_1676_5,INDRAVARDHAN,code_switched,male,Older,different,Younger
train_1752_1,VITTHAL,code_switched,male,Older,different,Older
train_1717_1,INDRAVARDHAN,code_switched,male,Older,different,Younger
train_1789_2,SAHIL,code_switched,male,Younger,different,Younger
train_1358_2,MAYA,code_switched,female,Older,same,Younger
train_1756_5,SAHIL,code_switched,male,Younger,different,Older
train_1536_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1536_3,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1429_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1534_1,MONISHA,code_switched,female,Younger,different,Older
train_1628_4,MAYA,code_switched,female,Older,different,Older
train_1635_1,MAYA,monolingual_HI,female,Older,same,Younger
train_1608_1,MONISHA,code_switched,female,Younger,different,Younger
train_1597_2,MONISHA,code_switched,female,Younger,same,Older
train_1776_2,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1631_5,MAYA,code_switched,female,Older,different,Younger
train_1588_5,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1694_1,MONISHA,code_switched,female,Younger,same,Younger
train_1631_4,ROSESH,code_switched,male,Younger,different,Older
train_1776_3,INDRAVARDHAN,code_switched,male,Older,same,Older
train_1595_1,SAHIL,code_switched,male,Younger,same,Younger
train_1676_6,SONIYA,monolingual_HI,female,Younger,different,Older
train_1488_1,ROSESH,monolingual_HI,male,Younger,same,Younger
train_1774_1,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
train_1430_1,SAHIL,code_switched,male,Younger,different,Younger
train_1448_1,SAHIL,code_switched,male,Younger,different,Younger
train_1510_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1536_2,MAYA,monolingual_EN,female,Older,different,Older
train_1688_3,INDRAVARDHAN,monolingual_HI,male,Older,different,Younger
train_1732_4,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1589_3,MAYA,code_switched,female,Older,same,Older
train_1533_1,MAYA,code_switched,female,Older,different,Younger
train_1768_3,MAYA,code_switched,female,Older,same,Older
train_1474_6,MAYA,monolingual_HI,female,Older,different,Younger
train_1716_5,SAHIL,code_switched,male,Younger,different,Younger
train_1556_4,SAHIL,code_switched,male,Younger,different,Younger
train_1399_6,MAYA,code_switched,female,Older,different,Younger
train_1435_2,MONISHA,code_switched,female,Younger,same,Older
train_1757_1,BHATIA,monolingual_EN,male,Older,different,Younger
train_1386_1,MAYA,monolingual_EN,female,Older,different,Younger
train_1435_3,MAYA,code_switched,female,Older,same,Younger
train_1729_6,INDRAVARDHAN,code_switched,male,Older,different,Younger
train_1755_2,MONISHA,code_switched,female,Younger,same,Older
train_1399_7,ROSESH,code_switched,male,Younger,different,Older
train_1437_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1768_2,RADHABAI,code_switched,female,Older,same,Older
train_1452_4,SAHIL,monolingual_EN,male,Younger,same,Younger
train_1653_1,SAHIL,code_switched,male,Younger,same,Older
train_1732_5,MAYA,monolingual_EN,female,Older,different,Older
train_1675_2,MAYA,code_switched,female,Older,different,Older
train_1630_2,MAYA,code_switched,female,Older,different,Younger
train_1574_2,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_1688_2,MONISHA,monolingual_HI,female,Younger,different,Older
train_1653_3,SAHIL,code_switched,male,Younger,same,Older
train_1408_1,INDRAVARDHAN,monolingual_EN,male,Older,same,Younger
train_1550_1,VIDISHA,code_switched,female,Younger,different,Younger
train_1399_5,ROSESH,code_switched,male,Younger,different,Older
train_1691_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1528_1,INDRAVARDHAN,code_switched,male,Older,same,Older
train_1757_2,MONISHA,code_switched,female,Younger,different,Older
train_1435_1,MAYA,monolingual_EN,female,Older,same,Younger
train_1610_5,MAYA,code_switched,female,Older,same,Older
train_1771_1,MONISHA,code_switched,female,Younger,same,Older
train_1757_3,MONISHA,code_switched,female,Younger,same,Younger
train_1755_1,MAYA,monolingual_HI,female,Older,same,Younger
train_1454_1,MAYA,monolingual_EN,female,Older,different,Older
train_1399_4,MAYA,monolingual_EN,female,Older,different,Younger
train_1469_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1768_1,MAYA,code_switched,female,Older,same,Older
train_1640_8,MAYA,monolingual_EN,female,Older,different,Older
train_1630_1,ROSESH,code_switched,male,Younger,different,Older
train_1653_2,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_1675_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1574_1,ROSESH,code_switched,male,Younger,same,Older
train_1433_2,MAYA,monolingual_HI,female,Older,different,Younger
train_1688_1,INDRAVARDHAN,monolingual_HI,male,Older,different,Younger
train_1450_1,MONISHA,code_switched,female,Younger,different,Older
train_1732_2,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
train_1380_1,SAHIL,code_switched,male,Younger,same,Younger
train_1768_5,MAYA,code_switched,female,Older,same,Older
train_1452_3,ROSESH,monolingual_EN,male,Younger,same,Younger
train_1508_1,MAYA,monolingual_HI,female,Older,same,Younger
train_1716_3,MONISHA,code_switched,female,Younger,same,Younger
train_1535_1,INDRAVARDHAN,monolingual_EN,male,Older,different,Older
train_1556_2,SAHIL,monolingual_HI,male,Younger,different,Younger
train_1657_2,ROSESH,code_switched,male,Younger,different,Older
train_1671_1,MAYA,code_switched,female,Older,different,Younger
train_1428_1,SAHIL,code_switched,male,Younger,different,Younger
train_1791_1,MONISHA,code_switched,female,Younger,same,Older
train_1655_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1610_1,MONISHA,code_switched,female,Younger,same,Younger
train_1673_2,SAHIL,code_switched,male,Younger,different,Younger
train_1364_1,MAYA,monolingual_HI,female,Older,different,Younger
train_1572_2,ROSESH,code_switched,male,Younger,different,Older
train_1556_3,MONISHA,monolingual_HI,female,Younger,different,Younger
train_1748_1,SAHIL,code_switched,male,Younger,different,Younger
train_1716_2,MONISHA,monolingual_HI,female,Younger,same,Younger
train_1494_4,MAYA,code_switched,female,Older,same,Younger
train_1452_2,SAHIL,code_switched,male,Younger,same,Younger
train_1768_4,RADHABAI,code_switched,female,Older,same,Older
train_1695_1,ROSESH,monolingual_HI,male,Younger,same,Older
train_1589_4,ROSESH,monolingual_EN,male,Younger,different,Older
train_1348_9,MAYA,code_switched,female,Older,different,Younger
train_1668_1,ROSESH,code_switched,male,Younger,different,Older
train_1732_3,MAYA,code_switched,female,Older,different,Older
train_1433_3,MAYA,code_switched,female,Older,same,Older
train_1433_1,KASHYAP,code_switched,male,Younger,different,Older
train_1732_1,MAYA,monolingual_HI,female,Older,different,Older
train_1777_1,SAHIL,code_switched,male,Younger,same,Older
train_1697_1,INDRAVARDHAN,code_switched,male,Older,different,Younger
train_1748_3,SAHIL,code_switched,male,Younger,different,Younger
train_1556_1,MONISHA,code_switched,female,Younger,different,Younger
train_1535_2,MAYA,code_switched,female,Older,different,Older
train_1657_1,MAYA,code_switched,female,Older,different,Younger
train_1671_2,SAHIL,code_switched,male,Younger,different,Older
train_1745_15,INDRAVARDHAN,code_switched,male,Older,different,Younger
train_1655_3,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1757_4,BHATIA,code_switched,male,Older,different,Younger
train_1636_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1610_2,MAYA,monolingual_HI,female,Older,same,Younger
train_1655_2,ROSESH,code_switched,male,Younger,same,Older
train_1757_5,MONISHA,code_switched,female,Younger,different,Older
train_1673_1,MONISHA,code_switched,female,Younger,different,Younger
train_1572_1,MAYA,code_switched,female,Older,different,Younger
train_1671_3,MAYA,code_switched,female,Older,different,Younger
train_1364_2,ROSESH,monolingual_HI,male,Younger,different,Older
train_1748_2,MONISHA,code_switched,female,Younger,different,Younger
train_1716_1,MONISHA,monolingual_EN,female,Younger,different,Younger
train_1452_1,ROSESH,monolingual_EN,male,Younger,same,Younger
train_1653_4,SAHIL,code_switched,male,Younger,same,Younger
train_1415_3,MONISHA,monolingual_EN,female,Younger,different,Younger
train_1668_2,MAYA,code_switched,female,Older,different,Younger
train_1605_3,ROSESH,code_switched,male,Younger,different,Older
train_1565_2,SONIYA,code_switched,female,Younger,different,Younger
train_1543_1,MONISHA,code_switched,female,Younger,same,Older
train_1607_1,MAYA,monolingual_HI,female,Older,same,Younger
train_1659_2,SAHIL,code_switched,male,Younger,different,Younger
train_1547_5,SAHIL,code_switched,male,Younger,same,Younger
train_1603_5,SAHIL,monolingual_EN,male,Younger,same,Younger
train_1400_2,BABU,monolingual_EN,male,Older,same,Older
train_1625_6,MAYA,code_switched,female,Older,different,Older
train_1762_1,INDRAVARDHAN,code_switched,male,Older,same,Older
train_1456_9,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
train_1400_3,SAHIL,monolingual_EN,male,Younger,same,Older
train_1461_2,SAHIL,code_switched,male,Younger,same,Younger
train_1357_1,SIDDHARTH,code_switched,male,Younger,same,Older
train_1786_1,ROSESH,code_switched,male,Younger,different,Older
train_1487_1,MAYA,code_switched,female,Older,same,Younger
train_1605_2,MAYA,code_switched,female,Older,different,Younger
train_1541_2,SAHIL,code_switched,male,Younger,same,Older
train_1522_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1567_1,MONISHA,code_switched,female,Younger,different,Younger
train_1485_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1623_3,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1565_1,DUSHYANT,code_switched,male,Younger,same,Younger
train_1543_2,MAYA,code_switched,female,Older,same,Younger
train_1699_1,MAYA,code_switched,female,Older,same,Younger
train_1357_3,SIDDHARTH,code_switched,male,Younger,same,Older
train_1746_3,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_1703_3,AMAR TWANSHU,code_switched,male,Younger,same,Younger
train_1400_1,BABU,monolingual_EN,male,Older,same,Younger
train_1682_2,MONISHA,code_switched,female,Younger,different,Younger
train_1445_1,ROSESH,code_switched,male,Younger,different,Younger
train_1625_5,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1625_4,MAYA,code_switched,female,Older,different,Older
train_1682_3,SAHIL,code_switched,male,Younger,different,Younger
train_1397_2,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1746_2,SIDDHARTH,monolingual_EN,male,Younger,same,Younger
train_1703_2,SAHIL,monolingual_HI,male,Younger,same,Younger
train_1461_1,ROSESH,code_switched,male,Younger,same,Younger
train_1357_2,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1786_2,MAYA,code_switched,female,Older,different,Younger
train_1391_4,SAHIL,monolingual_HI,male,Younger,same,Older
train_1360_9,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1605_1,ROSESH,code_switched,male,Younger,different,Older
train_1541_1,BABU,monolingual_EN,male,Older,same,Younger
train_1587_3,MAYA,code_switched,female,Older,different,Younger
train_1420_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1465_1,SAHIL,code_switched,male,Younger,same,Older
