id,begin,end,phone_goodness,phone_id,word_interval_id,utterance_id,workflow_id
4351,0.35,0.46,-102.9951171875,10,3108,770,2
4352,0.46,0.47,-97.21318054199219,46,3108,770,2
4353,0.47,0.87,-85.28147888183594,3,3109,770,2
4354,0.87,1.52,-84.61585235595703,2,3110,770,2
4355,1.52,1.93,-84.98919677734375,3,3111,770,2
4356,1.93,2.068,-77.42668914794922,2,3112,770,2
4357,0.0,0.9,-95.70475006103516,2,3113,1300,2
4358,0.9,0.91,-94.66838073730469,59,3114,1300,2
4359,0.91,0.94,-104.4676284790039,39,3114,1300,2
4360,0.94,0.9749375,-97.96097564697266,60,3114,1300,2
4361,0.0,0.01,-110.74864196777344,40,3115,656,2
4362,0.01,0.02,-99.70561218261719,48,3115,656,2
4363,0.02,0.06,-95.23519134521484,60,3115,656,2
4364,0.06,0.07,-95.96807861328125,57,3115,656,2
4365,0.07,0.47,-104.8984375,10,3115,656,2
4366,0.47,0.48,-107.08750915527344,24,3115,656,2
4367,0.48,0.64,-101.24638366699219,11,3115,656,2
4368,0.64,0.65,-83.23048400878906,45,3115,656,2
4369,0.65,0.66,-89.70556640625,59,3115,656,2
4370,0.66,0.74,-102.38114929199219,10,3115,656,2
4371,0.74,0.75,-88.76300048828125,48,3115,656,2
4372,0.75,1.2099375,-85.32813262939453,2,3116,656,2
4373,0.0,0.21,-99.99716186523438,2,3117,813,2
4374,0.21,0.22,-93.3382568359375,14,3118,813,2
4375,0.22,0.23,-98.90632629394531,57,3118,813,2
4376,0.23,0.24,-106.42505645751953,36,3118,813,2
4377,0.24,0.39,-102.4471435546875,10,3118,813,2
4378,0.39,0.4,-101.68372344970703,48,3118,813,2
4379,0.4,0.44,-109.31639099121094,39,3118,813,2
4380,0.44,0.84,-87.11241912841797,71,3118,813,2
4381,0.84,0.85,-104.11266326904297,38,3118,813,2
4382,0.85,0.86,-98.29518127441406,49,3118,813,2
4383,0.86,1.1929375,-92.37946319580078,3,3119,813,2
4384,0.0,0.12,-100.46134185791016,2,3120,1336,2
4385,0.12,0.13,-91.77532196044922,22,3121,1336,2
4386,0.13,0.15,-95.13839721679688,11,3121,1336,2
4387,0.15,0.234,-97.80174255371094,60,3121,1336,2
4388,0.0,0.26,-82.93099212646484,2,3122,722,2
4389,0.26,0.59,-81.90106201171875,3,3123,722,2
4390,0.0,0.31,-92.62336730957031,2,3124,74,2
4391,0.31,0.67,-84.83938598632812,3,3125,74,2
4392,0.67,0.861,-84.7347640991211,2,3126,74,2
4393,0.0,2.49,-77.0582046508789,2,3127,882,2
4394,2.49,7.5,-78.92533111572266,3,3128,882,2
4395,7.5,11.643,-79.34770965576172,2,3129,882,2
4396,0.0,0.19,-84.48888397216797,2,3130,19,2
4397,0.19,0.6,-82.75591278076172,3,3131,19,2
4398,0.6,0.673,-81.72261047363281,3,3132,19,2
4399,0.0,0.36,-86.38568878173828,2,3133,777,2
4400,0.36,0.37,-96.16229248046875,22,3134,777,2
4401,0.37,0.39,-98.30986022949219,11,3134,777,2
4402,0.39,0.45,-99.58133697509766,60,3134,777,2
4403,0.45,1.036,-80.34638214111328,2,3135,777,2
4404,0.0,0.1,-92.21099853515625,2,3136,886,2
4405,0.1,0.58,-84.8178939819336,3,3137,886,2
4406,0.58,0.95,-84.78462982177734,2,3138,886,2
4407,0.95,2.14,-80.52263641357422,3,3139,886,2
4408,2.14,2.27,-91.59524536132812,2,3140,886,2
4409,2.27,3.66,-77.8400650024414,3,3141,886,2
4410,3.66,7.461,-76.13904571533203,2,3142,886,2
4411,0.0,0.31,-78.13019561767578,2,3143,229,2
4412,0.31,1.13,-84.12789154052734,3,3144,229,2
4413,1.13,1.358,-72.53003692626953,2,3145,229,2
4414,0.0,0.49,-87.10228729248047,2,3146,915,2
4415,0.49,0.7,-93.04219818115234,3,3147,915,2
4416,0.7,0.8,-95.06196594238281,2,3148,915,2
4417,0.8,1.12,-83.69232177734375,3,3149,915,2
4418,1.12,1.5209375,-91.41835021972656,2,3150,915,2
4419,0.0,0.27,-92.51060485839844,2,3151,920,2
4420,0.27,0.38,-92.6317367553711,25,3152,920,2
4421,0.38,0.4,-96.98573303222656,27,3152,920,2
4422,0.4,0.41,-96.19189453125,48,3152,920,2
4423,0.41,0.5219375,-86.69316101074219,2,3153,920,2
4424,0.0,1.03,-81.6090087890625,2,3154,234,2
4425,1.03,1.04,-82.39966583251953,70,3155,234,2
4426,1.04,1.13,-89.17973327636719,5,3155,234,2
4427,1.13,1.3689375,-78.04590606689453,2,3156,234,2
4428,0.0,0.27,-92.30038452148438,2,3157,927,2
4429,0.27,0.31,-113.61627197265625,25,3158,927,2
4430,0.31,0.4,-106.73472595214844,10,3158,927,2
4431,0.4,0.46,-105.96025848388672,60,3158,927,2
4432,0.0,0.2,-89.93107604980469,2,3159,945,2
4433,0.2,0.25,-97.3376235961914,25,3160,945,2
4434,0.25,0.27,-101.93327331542969,27,3160,945,2
4435,0.27,0.28,-100.49767303466797,48,3160,945,2
4436,0.28,0.671,-82.57161712646484,3,3161,945,2
4437,0.0,0.25,-92.1724624633789,2,3162,241,2
4438,0.25,0.4,-95.64735412597656,25,3163,241,2
4439,0.4,0.42,-90.01496887207031,27,3163,241,2
4440,0.42,0.43,-88.07594299316406,48,3163,241,2
4441,0.43,0.4679375,-83.61990356445312,2,3164,241,2
4442,0.0,1.31,-96.08695220947266,2,3165,1136,2
4443,1.31,1.35,-89.48170471191406,58,3166,1136,2
4444,1.35,1.37,-88.60614013671875,51,3166,1136,2
4445,1.37,2.59,-96.88494110107422,2,3167,1136,2
4446,0.0,0.19,-72.698974609375,3,3168,952,2
4447,0.19,0.41,-77.75428009033203,2,3169,952,2
4448,0.41,0.46,-103.72117614746094,3,3170,952,2
4449,0.46,1.57,-80.06978607177734,3,3171,952,2
4450,1.57,1.77,-81.175537109375,2,3172,952,2
4451,1.77,2.3,-87.72171020507812,3,3173,952,2
4452,2.3,2.4679375,-82.25570678710938,3,3174,952,2
4453,0.0,0.27,-82.58926391601562,2,3175,956,2
4454,0.27,0.7709375,-73.45777893066406,3,3176,956,2
4455,0.0,0.94,-101.75761413574219,2,3177,245,2
4456,0.94,1.15,-103.6941146850586,25,3178,245,2
4457,1.15,1.17,-98.13150024414062,27,3178,245,2
4458,1.17,1.18,-88.04209899902344,48,3178,245,2
4459,1.18,1.95,-95.05838775634766,2,3179,245,2
4460,1.95,1.98,-97.10186004638672,3,3180,245,2
4461,1.98,2.262,-94.27252960205078,2,3181,245,2
4462,0.0,6.01,-101.932861328125,2,3182,77,2
4463,6.01,6.38,-84.67219543457031,3,3183,77,2
4464,6.38,7.04,-87.77621459960938,2,3184,77,2
4465,7.04,7.07,-88.99384307861328,3,3185,77,2
4466,7.07,7.629,-83.53192901611328,2,3186,77,2
4467,0.0,0.35,-84.553466796875,2,3187,270,2
4468,0.35,0.43,-105.46409606933594,25,3188,270,2
4469,0.43,0.44,-94.66645050048828,41,3188,270,2
4470,0.44,0.8189375,-90.7024154663086,2,3189,270,2
4471,0.0,1.54,-68.93177795410156,2,3190,968,2
4472,1.54,2.36,-77.57669830322266,3,3191,968,2
4473,2.36,12.03,-78.93321990966797,2,3192,968,2
4474,0.0,0.65,-80.43981170654297,2,3193,1070,2
4475,0.65,0.99,-78.78018951416016,3,3194,1070,2
4476,0.99,1.4589375,-79.19557189941406,2,3195,1070,2
4477,0.0,0.63,-101.99315643310547,2,3196,273,2
4478,0.63,0.79,-100.85981750488281,60,3197,273,2
4479,0.79,1.03,-54.803436279296875,57,3197,273,2
4480,1.03,1.04,-122.09510803222656,9,3197,273,2
4481,1.04,1.05,-102.171875,48,3197,273,2
4482,1.05,1.06,-108.87898254394531,58,3197,273,2
4483,1.06,1.07,-107.74604034423828,56,3197,273,2
4484,1.07,1.08,-101.36000061035156,29,3197,273,2
4485,1.08,1.11,-102.2801513671875,60,3197,273,2
4486,1.11,1.14,-99.3565444946289,33,3197,273,2
4487,1.14,1.15,-97.2459716796875,59,3197,273,2
4488,1.15,1.24,-98.50817108154297,10,3197,273,2
4489,1.24,1.248,-97.65441131591797,48,3197,273,2
4490,0.0,0.12,-90.26094818115234,2,3198,980,2
4491,0.12,0.35,-77.03514099121094,3,3199,980,2
4492,0.35,0.69,-96.88175964355469,2,3200,980,2
4493,0.0,1.04,-81.97554779052734,2,3201,1266,2
4494,1.04,2.2,-85.58707427978516,3,3202,1266,2
4495,2.2,4.35,-79.89566040039062,2,3203,1266,2
4496,4.35,4.48,-72.19528198242188,3,3204,1266,2
4497,4.48,18.65,-79.21070098876953,2,3205,1266,2
4498,0.0,0.3,-80.05413055419922,2,3206,1004,2
4499,0.3,0.43,-90.51148986816406,3,3207,1004,2
4500,0.43,0.814,-71.76407623291016,2,3208,1004,2
4501,0.0,0.69,-101.61210632324219,2,3209,304,2
4502,0.69,0.7,-98.78905487060547,38,3210,304,2
4503,0.7,0.71,-91.30226135253906,47,3210,304,2
4504,0.71,0.72,-100.41487884521484,56,3210,304,2
4505,0.72,0.85,-101.21332550048828,5,3210,304,2
4506,0.85,0.86,-106.23226928710938,58,3210,304,2
4507,0.86,0.89,-96.1721420288086,10,3210,304,2
4508,0.89,0.9,-98.70429229736328,22,3210,304,2
4509,0.9,0.93,-97.8592300415039,10,3210,304,2
4510,0.93,0.936,-91.2489242553711,46,3210,304,2
4511,0.0,0.3,-82.96834564208984,2,3211,623,2
4512,0.3,0.31,-93.88457489013672,52,3212,623,2
4513,0.31,0.32,-93.46992492675781,45,3212,623,2
4514,0.32,0.35,-92.2193832397461,33,3212,623,2
4515,0.35,1.6999375,-87.4256362915039,2,3213,623,2
4516,0.0,0.24,-75.00935363769531,2,3214,308,2
4517,0.24,0.44,-92.63322448730469,25,3215,308,2
4518,0.44,0.46,-92.79344177246094,27,3215,308,2
4519,0.46,0.468,-83.30729675292969,48,3215,308,2
4520,0.0,0.31,-86.98253631591797,2,3216,1027,2
4521,0.31,0.45,-93.67670440673828,25,3217,1027,2
4522,0.45,0.47,-84.68475341796875,27,3217,1027,2
4523,0.47,0.48,-85.38685607910156,48,3217,1027,2
4524,0.48,0.61,-93.59432983398438,2,3218,1027,2
4525,0.61,1.23,-73.86331939697266,3,3219,1027,2
4526,1.23,1.5099375,-79.1469955444336,2,3220,1027,2
4527,0.0,1.83,-77.65684509277344,2,3221,80,2
4528,1.83,2.54,-82.88142395019531,3,3222,80,2
4529,2.54,20.85,-84.30794525146484,2,3223,80,2
4530,0.0,0.37,-75.74701690673828,2,3224,1032,2
4531,0.37,0.75,-73.46329498291016,3,3225,1032,2
4532,0.75,0.982,-79.43482208251953,2,3226,1032,2
4533,0.0,0.27,-75.1945571899414,2,3227,380,2
4534,0.27,0.58,-80.46820831298828,3,3228,380,2
4535,0.58,0.77,-78.61355590820312,2,3229,380,2
4536,0.77,0.91,-96.2651596069336,3,3230,380,2
4537,0.91,1.297,-80.92539978027344,2,3231,380,2
4538,0.0,1.37,-74.23283386230469,2,3232,921,2
4539,1.37,1.44,-74.74285888671875,3,3233,921,2
4540,1.44,3.26,-91.05077362060547,2,3234,921,2
4541,3.26,5.29,-80.6351547241211,3,3235,921,2
4542,5.29,7.48,-79.88814544677734,2,3236,921,2
4543,0.0,0.64,-79.48258972167969,2,3237,1096,2
4544,0.64,0.78,-87.09239196777344,3,3238,1096,2
4545,0.78,0.9819375,-75.11637878417969,2,3239,1096,2
4546,0.0,0.9,-76.24784851074219,2,3240,386,2
4547,0.9,0.91,-80.9535140991211,70,3241,386,2
4548,0.91,1.01,-87.21955108642578,5,3241,386,2
4549,1.01,1.074,-79.30148315429688,2,3242,386,2
4550,0.0,0.35,-81.1183853149414,2,3243,1107,2
4551,0.35,0.48,-93.18904113769531,3,3244,1107,2
4552,0.48,0.8139375,-69.42597961425781,2,3245,1107,2
4553,0.0,1.05,-83.43126678466797,2,3246,1022,2
4554,1.05,1.06,-75.0322265625,70,3247,1022,2
4555,1.06,1.08,-87.24053955078125,8,3247,1022,2
4556,1.08,1.2849375,-82.47850036621094,2,3248,1022,2
4557,0.0,0.28,-77.35154724121094,2,3249,392,2
4558,0.28,0.52,-86.8511962890625,3,3250,392,2
4559,0.52,0.69,-83.27200317382812,3,3251,392,2
4560,0.69,0.72,-85.3305435180664,3,3252,392,2
4561,0.72,0.875,-79.40435791015625,2,3253,392,2
4562,0.0,0.44,-84.90167999267578,2,3254,112,2
4563,0.44,1.34,-66.6191177368164,3,3255,112,2
4564,1.34,1.739,-76.80461883544922,2,3256,112,2
4565,0.0,0.88,-87.6686019897461,2,3257,426,2
4566,0.88,0.89,-89.40644073486328,70,3258,426,2
4567,0.89,1.01,-96.56095123291016,5,3258,426,2
4568,1.01,1.782,-76.48634338378906,2,3259,426,2
4569,0.0,0.53,-85.97373962402344,2,3260,1171,2
4570,0.53,0.91,-77.7021255493164,3,3261,1171,2
4571,0.91,1.041,-79.66837310791016,2,3262,1171,2
4572,0.0,0.45,-81.64141845703125,2,3263,1149,2
4573,0.45,0.8269375,-75.38658905029297,3,3264,1149,2
4574,0.0,0.74,-96.4402084350586,2,3265,463,2
4575,0.74,0.75,-90.20867919921875,45,3266,463,2
4576,0.75,0.96,-102.06460571289062,5,3266,463,2
4577,0.96,0.97,-97.96150207519531,71,3266,463,2
4578,0.97,1.0,-95.63571166992188,3,3267,463,2
4579,1.0,1.2219375,-87.32939910888672,2,3268,463,2
4580,0.0,0.35,-81.28701782226562,2,3269,1216,2
4581,0.35,0.72,-78.5821533203125,3,3270,1216,2
4582,0.72,0.903,-75.20238494873047,2,3271,1216,2
4583,0.0,0.63,-81.16967010498047,2,3272,1179,2
4584,0.63,0.74,-93.29003143310547,3,3273,1179,2
4585,0.74,0.87,-78.01668548583984,2,3274,1179,2
4586,0.0,0.17,-108.39349365234375,2,3275,485,2
4587,0.17,0.18,-113.2133560180664,56,3276,485,2
4588,0.18,0.2,-105.14031982421875,27,3276,485,2
4589,0.2,0.42,-65.03790283203125,57,3276,485,2
4590,0.42,0.5,-95.49166870117188,10,3276,485,2
4591,0.5,0.51,-98.7080307006836,48,3276,485,2
4592,0.51,0.55,-99.97071838378906,60,3276,485,2
4593,0.55,0.56,-85.65257263183594,58,3276,485,2
4594,0.56,0.793,-86.94308471679688,2,3277,485,2
4595,0.0,1.09,-90.0202865600586,2,3278,1248,2
4596,1.09,1.54,-76.10969543457031,3,3279,1248,2
4597,1.54,2.465,-84.29483032226562,2,3280,1248,2
4598,0.0,0.34,-79.57975006103516,3,3281,1187,2
4599,0.34,0.6289375,-93.99778747558594,2,3282,1187,2
4600,0.0,0.25,-82.34960174560547,2,3283,49,2
4601,0.25,0.55,-82.61515808105469,3,3284,49,2
4602,0.55,0.6329375,-84.38946533203125,2,3285,49,2
4603,0.0,0.43,-89.86000061035156,2,3286,1346,2
4604,0.43,0.6,-99.3537368774414,46,3287,1346,2
4605,0.6,0.62,-100.01598358154297,20,3287,1346,2
4606,0.62,0.625,-96.89363098144531,45,3287,1346,2
4607,0.0,0.31,-77.66024780273438,2,3288,1350,2
4608,0.31,0.43,-81.91657257080078,3,3289,1350,2
4609,0.43,0.8129375,-69.02056121826172,2,3290,1350,2
4610,0.0,0.38,-82.4565200805664,2,3291,164,2
4611,0.38,1.43,-61.62141418457031,3,3292,164,2
4612,1.43,1.8049375,-84.31257629394531,2,3293,164,2
4613,0.0,0.5,-81.76229858398438,2,3294,1361,2
4614,0.5,0.757,-77.50071716308594,3,3295,1361,2
4615,0.0,0.79,-78.70488739013672,2,3296,493,2
4616,0.79,0.8,-82.59741973876953,70,3297,493,2
4617,0.8,0.82,-84.7826919555664,5,3297,493,2
4618,0.82,1.14,-89.63124084472656,3,3298,493,2
4619,1.14,2.1839375,-79.05857849121094,2,3299,493,2
4620,0.0,0.63,-81.08414459228516,2,3300,217,2
4621,0.63,0.64,-81.20602416992188,70,3301,217,2
4622,0.64,0.66,-80.19876098632812,8,3301,217,2
4623,0.66,0.694,-82.36264038085938,2,3302,217,2
4624,0.0,0.62,-76.32625579833984,2,3303,144,2
4625,0.62,0.9,-72.55531311035156,3,3304,144,2
4626,0.9,1.0939375,-74.7151107788086,2,3305,144,2
4627,0.0,0.35,-84.36679077148438,2,3306,516,2
4628,0.35,0.46,-91.39031219482422,3,3307,516,2
4629,0.46,0.8089375,-77.74591064453125,2,3308,516,2
4630,0.0,0.46,-84.24919891357422,2,3309,160,2
4631,0.46,0.55,-90.75889587402344,3,3310,160,2
4632,0.55,0.58,-78.62271118164062,3,3311,160,2
4633,0.58,0.785,-73.35548400878906,2,3312,160,2
4634,0.0,0.32,-86.53164672851562,2,3313,530,2
4635,0.32,0.33,-98.16634368896484,24,3314,530,2
4636,0.33,0.34,-99.49856567382812,38,3314,530,2
4637,0.34,0.35,-98.96095275878906,71,3314,530,2
4638,0.35,0.37,-94.62339782714844,20,3314,530,2
4639,0.37,0.38,-95.55426025390625,48,3314,530,2
4640,0.38,0.9019375,-88.02373504638672,2,3315,530,2
4641,0.0,0.54,-85.04166412353516,2,3316,228,2
4642,0.54,0.55,-87.75584411621094,46,3317,228,2
4643,0.55,0.57,-85.60359954833984,20,3317,228,2
4644,0.57,0.58,-82.2947998046875,45,3317,228,2
4645,0.58,0.9559375,-72.44110107421875,2,3318,228,2
4646,0.0,0.33,-76.66273498535156,2,3319,166,2
4647,0.33,0.9259375,-81.99677276611328,3,3320,166,2
4648,0.0,0.42,-91.27153015136719,2,3321,531,2
4649,0.42,0.43,-84.22807312011719,70,3322,531,2
4650,0.43,0.45,-88.67839050292969,5,3322,531,2
4651,0.45,0.7759375,-75.60724639892578,3,3323,531,2
4652,0.0,0.03,-81.71495056152344,3,3324,422,2
4653,0.03,0.06,-84.09314727783203,3,3325,422,2
4654,0.06,0.1,-85.13751220703125,3,3326,422,2
4655,0.1,1.51,-80.16146850585938,2,3327,422,2
4656,1.51,1.6,-85.94461059570312,3,3328,422,2
4657,1.6,2.03,-82.88086700439453,2,3329,422,2
4658,2.03,2.06,-95.84819793701172,3,3330,422,2
4659,2.06,2.24,-102.15320587158203,2,3331,422,2
4660,2.24,2.25,-100.6501693725586,22,3332,422,2
4661,2.25,2.273,-91.85784149169922,11,3332,422,2
4662,0.0,0.39,-77.8632583618164,2,3333,219,2
4663,0.39,0.7,-80.512451171875,3,3334,219,2
4664,0.7,0.9259375,-93.25483703613281,2,3335,219,2
4665,0.0,0.27,-93.08101654052734,2,3336,542,2
4666,0.27,0.28,-95.95684814453125,46,3337,542,2
4667,0.28,0.3,-103.16473388671875,20,3337,542,2
4668,0.3,0.312,-97.70384979248047,45,3337,542,2
4669,0.0,0.46,-83.1052474975586,2,3338,498,2
4670,0.46,0.47,-73.30921173095703,70,3339,498,2
4671,0.47,0.49,-74.0987548828125,8,3339,498,2
4672,0.49,0.8329375,-81.7659683227539,2,3340,498,2
4673,0.0,0.27,-104.82750701904297,2,3341,569,2
4674,0.27,0.7,-51.40338897705078,58,3342,569,2
4675,0.7,0.72,-95.35424041748047,51,3342,569,2
4676,0.72,0.806,-94.70687103271484,2,3343,569,2
4677,0.0,0.47,-75.68062591552734,2,3344,272,2
4678,0.47,1.03,-66.58899688720703,3,3345,272,2
4679,1.03,1.2629375,-74.06897735595703,2,3346,272,2
4680,0.0,1.05,-80.11528015136719,2,3347,601,2
4681,1.05,1.06,-87.89305877685547,70,3348,601,2
4682,1.06,1.0769375,-84.10205841064453,8,3348,601,2
4683,0.0,0.38,-77.37872314453125,2,3349,571,2
4684,0.38,0.74,-84.37307739257812,3,3350,571,2
4685,0.74,0.8,-82.38587951660156,3,3351,571,2
4686,0.8,0.854,-83.43626403808594,3,3352,571,2
4687,0.0,0.94,-91.31442260742188,2,3353,283,2
4688,0.94,0.95,-104.46529388427734,13,3354,283,2
4689,0.95,1.3,-71.69762420654297,58,3354,283,2
4690,1.3,1.33,-88.90213012695312,60,3354,283,2
4691,1.33,1.34,-91.19558715820312,57,3354,283,2
4692,1.34,1.37,-89.85269927978516,33,3354,283,2
4693,1.37,1.38,-86.529541015625,46,3354,283,2
4694,1.38,1.39,-90.35930633544922,41,3354,283,2
4695,1.39,1.4,-89.6644515991211,71,3354,283,2
4696,1.4,1.6359375,-74.07915496826172,2,3355,283,2
4697,0.0,0.94,-85.41252136230469,2,3356,651,2
4698,0.94,0.95,-82.35259246826172,70,3357,651,2
4699,0.95,0.9729375,-83.89269256591797,8,3357,651,2
4700,0.0,0.18,-98.66045379638672,2,3358,586,2
4701,0.18,0.19,-96.63497924804688,44,3359,586,2
4702,0.19,0.26,-107.05362701416016,10,3359,586,2
4703,0.26,0.27,-108.80370330810547,56,3359,586,2
4704,0.27,0.29,-87.20259857177734,8,3359,586,2
4705,0.29,0.3,-79.19500732421875,48,3359,586,2
4706,0.3,0.87,-83.91719055175781,2,3360,586,2
4707,0.0,0.32,-86.60005187988281,2,3361,59,2
4708,0.32,0.39,-91.89522552490234,25,3362,59,2
4709,0.39,0.41,-84.81327819824219,27,3362,59,2
4710,0.41,0.416,-82.51822662353516,48,3362,59,2
4711,0.0,0.66,-102.38887786865234,2,3363,716,2
4712,0.66,0.73,-93.58521270751953,3,3364,716,2
4713,0.73,0.938,-79.79097747802734,2,3365,716,2
4714,0.0,0.66,-79.47066497802734,2,3366,290,2
4715,0.66,0.87,-88.88307189941406,3,3367,290,2
4716,0.87,1.2059375,-76.70266723632812,2,3368,290,2
4717,0.0,0.1,-101.52130889892578,2,3369,6,2
4718,0.1,0.36,-72.62466430664062,58,3370,6,2
4719,0.36,0.39,-98.6640625,60,3370,6,2
4720,0.39,0.41,-81.98408508300781,20,3370,6,2
4721,0.41,0.416,-84.61404418945312,46,3370,6,2
4722,0.0,0.85,-76.87562561035156,2,3371,793,2
4723,0.85,0.86,-82.62581634521484,70,3372,793,2
4724,0.86,0.88,-74.55197143554688,8,3372,793,2
4725,0.88,1.0659375,-81.88959503173828,2,3373,793,2
4726,0.0,1.09,-86.2863998413086,2,3374,357,2
4727,1.09,1.1,-95.0157470703125,37,3375,357,2
4728,1.1,1.122,-86.29785919189453,20,3375,357,2
4729,0.0,0.29,-80.64165496826172,2,3376,360,2
4730,0.29,0.4,-89.34231567382812,3,3377,360,2
4731,0.4,0.589,-70.05111694335938,2,3378,360,2
4732,0.0,0.16,-96.29090881347656,2,3379,822,2
4733,0.16,0.17,-96.4775390625,52,3380,822,2
4734,0.17,0.18,-98.97726440429688,45,3380,822,2
4735,0.18,0.3,-108.57340240478516,33,3380,822,2
4736,0.3,0.6699375,-93.26705169677734,2,3381,822,2
4737,0.0,0.57,-95.47245025634766,2,3382,638,2
4738,0.57,0.58,-90.64031982421875,45,3383,638,2
4739,0.58,0.6,-87.72747039794922,5,3383,638,2
4740,0.6,0.6109375,-87.82150268554688,71,3383,638,2
4741,0.0,0.14,-72.84693908691406,2,3384,377,2
4742,0.14,0.21,-107.85350036621094,38,3385,377,2
4743,0.21,0.22,-114.84725952148438,47,3385,377,2
4744,0.22,0.23,-106.23088073730469,56,3385,377,2
4745,0.23,0.25,-102.99534606933594,8,3385,377,2
4746,0.25,0.26,-105.4098129272461,45,3385,377,2
4747,0.26,0.46,-100.98869323730469,60,3385,377,2
4748,0.46,0.87,-77.11746215820312,2,3386,377,2
4749,0.0,0.86,-78.7204360961914,2,3387,389,2
4750,0.86,1.2339375,-80.79579162597656,3,3388,389,2
4751,0.0,0.75,-90.86161804199219,2,3389,86,2
4752,0.75,0.92,-103.87237548828125,46,3390,86,2
4753,0.92,0.94,-99.35026550292969,20,3390,86,2
4754,0.94,0.95,-96.23873901367188,45,3390,86,2
4755,0.95,1.3269375,-73.56534576416016,2,3391,86,2
4756,0.0,0.25,-82.18423461914062,2,3392,647,2
4757,0.25,0.46,-98.14730834960938,39,3393,647,2
4758,0.46,0.47,-97.83303833007812,47,3393,647,2
4759,0.47,0.48,-96.21028900146484,38,3393,647,2
4760,0.48,0.49,-89.30067443847656,44,3393,647,2
4761,0.49,0.677,-84.24607849121094,2,3394,647,2
4762,0.0,0.19,-78.69752502441406,2,3395,402,2
4763,0.19,0.48,-77.54645538330078,3,3396,402,2
4764,0.48,0.9819375,-71.01461791992188,2,3397,402,2
4765,0.0,0.59,-76.77845001220703,2,3398,888,2
4766,0.59,0.96,-76.5911865234375,3,3399,888,2
4767,0.0,0.15,-83.45291900634766,2,3400,411,2
4768,0.15,0.21,-79.6330337524414,3,3401,411,2
4769,0.21,0.673,-90.174072265625,2,3402,411,2
4770,0.0,0.43,-91.9706802368164,2,3403,661,2
4771,0.43,0.52,-82.28018188476562,3,3404,661,2
4772,0.52,0.55,-88.0197982788086,10,3405,661,2
4773,0.55,0.56,-86.12516784667969,46,3405,661,2
4774,0.56,0.64,-69.01800537109375,17,3405,661,2
4775,0.64,0.67,-88.18875122070312,10,3405,661,2
4776,0.67,0.68,-82.12171936035156,48,3405,661,2
4777,0.68,0.69,-88.5275650024414,58,3405,661,2
4778,0.69,0.76,-96.30882263183594,2,3406,661,2
4779,0.76,1.16,-89.26671600341797,3,3407,661,2
4780,1.16,1.25,-99.2590560913086,2,3408,661,2
4781,1.25,1.75,-83.14303588867188,3,3409,661,2
4782,1.75,1.811,-76.76837921142578,2,3410,661,2
4783,0.0,0.78,-83.77059173583984,2,3411,903,2
4784,0.78,0.79,-79.8154067993164,70,3412,903,2
4785,0.79,0.81,-74.80345916748047,8,3412,903,2
4786,0.81,1.007,-83.01795959472656,2,3413,903,2
4787,0.0,0.39,-76.2193832397461,2,3414,442,2
4788,0.39,0.54,-81.42655181884766,3,3415,442,2
4789,0.54,0.841,-69.00265502929688,2,3416,442,2
4790,0.0,1.14,-75.01774597167969,2,3417,904,2
4791,1.14,1.15,-89.01766967773438,70,3418,904,2
4792,1.15,1.17,-89.82132720947266,8,3418,904,2
4793,1.17,1.456,-82.48109436035156,2,3419,904,2
4794,0.0,0.22,-84.89065551757812,2,3420,684,2
4795,0.22,0.23,-88.94644927978516,25,3421,684,2
4796,0.23,0.25,-100.86287689208984,27,3421,684,2
4797,0.25,0.5069375,-89.86283874511719,48,3421,684,2
4798,0.0,0.84,-78.1550064086914,2,3422,448,2
4799,0.84,1.03,-83.7668228149414,3,3423,448,2
4800,1.03,1.4589375,-68.92466735839844,2,3424,448,2
4801,0.0,0.66,-81.17024230957031,2,3425,908,2
4802,0.66,0.67,-79.5212173461914,70,3426,908,2
4803,0.67,0.69,-84.39014434814453,8,3426,908,2
4804,0.69,1.076,-79.44940185546875,2,3427,908,2
4805,0.0,0.55,-86.64024353027344,2,3428,693,2
4806,0.55,0.71,-94.61077880859375,3,3429,693,2
4807,0.71,0.81,-94.60392761230469,2,3430,693,2
4808,0.0,0.47,-73.39781951904297,2,3431,480,2
4809,0.47,0.64,-86.49127197265625,3,3432,480,2
4810,0.64,1.01,-68.6479263305664,2,3433,480,2
4811,0.0,0.42,-73.70819091796875,2,3434,703,2
4812,0.42,0.49,-101.39476013183594,25,3435,703,2
4813,0.49,0.51,-99.6807861328125,27,3435,703,2
4814,0.51,0.5199375,-92.98406982421875,48,3435,703,2
4815,0.0,0.62,-97.06324768066406,2,3436,1059,2
4816,0.62,0.63,-92.48847198486328,46,3437,1059,2
4817,0.63,0.64,-86.93803405761719,14,3437,1059,2
4818,0.64,0.6489375,-89.86087036132812,49,3437,1059,2
4819,0.0,0.37,-77.45427703857422,2,3438,50,2
4820,0.37,0.629,-84.41085052490234,3,3439,50,2
4821,0.0,0.29,-70.73153686523438,2,3440,713,2
4822,0.29,0.87,-85.3508071899414,3,3441,713,2
4823,0.87,0.903,-80.80643463134766,3,3442,713,2
4824,0.0,0.39,-77.70944213867188,2,3443,721,2
4825,0.39,0.43,-92.42236328125,3,3444,721,2
4826,0.43,0.64,-77.40509796142578,3,3445,721,2
