,Conversation,name,Speaker,Transcript,English Translation,LID_tags,Language from LID tool,Type of code-switching,Length of turn,Direction of code-switches,Number of code-switches,Start of code-switches,Length of code-switched segments,Minimum pitch,Maximum pitch,Mean pitch,Std Dev Pitch,Minimum intensity,Maximum intensity,Mean intensity,Std Dev Intensity,Jitter,Shimmer,HNR
5409,train_836,train_836_5.wav,SAHIL,Kyu? Padhna baki hai?,Why? Still to read?,"['HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,4,-1,0,-1,-1,73.3511411018151,528.5596489617503,254.26375107495812,160.1264238068157,38.761054656423696,69.13544242782623,58.12763668495868,6.162167155565773,0.0551545514681562,0.13280119525856282,6.1512503124832225
5410,train_836,train_836_6.wav,MAYA,Sahil! Newspaper pe potty karna is worse than middle class!,Sahil! Doing potty on newspaper is worse than middle class!,"['HI', 'OTHER', 'EN', 'EN', 'EN', 'HI', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER']",CSW,I,10,"['HI > EN', 'EN > HI', 'HI > EN']",3,"[1, 4, 5]","[3, 1, 5]",75.03918780681056,584.8609399263995,312.8951784978708,105.9571145403481,37.91834761709352,72.09690068317228,61.973382616375396,7.65581824192319,0.019026361092742854,0.1203377113389243,11.136758267227423
5425,train_840,train_840_0.wav,ROSESH,"Momma! Sahil bhai ka phone aaya tha, vo aap ko surprise dena chaahate hai!","Mother! Sahil Bhai called, he wants to surprise you!","['EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,14,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",5,"[1, 4, 5, 10, 11]","[3, 1, 5, 1, 3]",79.29932916069158,277.8827308504653,158.50711439032435,36.44178305796883,14.538211073282776,68.18135616140958,60.60483203591647,12.931526690530514,0.020450846232742396,0.1306781144485102,7.001637294275989
5426,train_840,train_840_1.wav,MAYA,Oh my God! I'm sure usne Delhi mein bangla select kar liya hoga! Pehele ye bataao tumne kuch socha ki nahi use rokne ke liye?,"Oh my God! I am sure he must have selected a bungalow in Delhi! First tell me, did you think of anything to stop him?","['EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,25,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",7,"[5, 6, 7, 9, 10, 14, 15]","[1, 1, 2, 1, 4, 1, 10]",71.47513568411223,438.1511191270603,180.62464847392232,89.93513668834223,43.53239229222513,74.1032955372213,62.891789708631826,5.33798993456297,0.025819984995752183,0.16578381537489767,6.464040162504644
5427,train_840,train_840_2.wav,ROSESH,"Haan, melodrama! You come with me, come...","Yes, melodrama! You come with me, come...","['HI', 'OTHER', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'OTHER']",CSW,O,7,['HI > EN'],1,[1],[6],72.42262341259158,544.3616589662553,133.28561230367472,53.795286627885986,49.99345332097144,72.46894612387757,61.91274622930469,3.667148859977548,0.016728671079247952,0.1527855363541264,6.12597165971277
5428,train_840,train_840_3.wav,ROSESH,"Aap sirf 6 mahine ki mehmaan hai, aap ko blood cancer hai...","You are a guest of only 6 months, you have blood cancer...","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'HI', 'OTHER']",CSW,I,12,"['HI > EN', 'EN > HI']",2,"[9, 11]","[2, 1]",77.17121085710063,192.69295368746458,124.74726783878624,22.417236674437376,49.70355204341156,71.69085471915082,62.561535417460554,5.33179048442858,0.02898264148383099,0.16665202733038803,4.9329367854378745
5429,train_840,train_840_4.wav,MAYA,Umm... But blood cancer is very pedestrian.. Kuch aur socho na...,Um... but blood cancer is very pedestrian... think something else...,"['EN', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,A,11,"['EN > HI', 'HI > EN']",2,"[7, 10]","[3, 1]",87.50866934000598,591.3814669056939,185.73890119244692,91.94618423866022,47.1138064924727,67.71599601209778,58.103569807353146,4.31865813019606,0.03654005753201452,0.22476284895885817,4.449425944969327
5491,train_860,train_860_0.wav,MAYA,"See, maine kya kaha tha, Soniya intelligent hai, aur tum ho ke...","See, what did I say, Sonia is intelligent, and you are...","['EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I,12,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",5,"[1, 6, 7, 10, 11]","[5, 1, 3, 1, 1]",86.37623191939379,414.21991959861754,259.4392367594612,68.50734826010036,30.543172959347054,70.59821314723003,62.44561734335906,9.597131765452216,0.020948779484153343,0.12796312742338545,9.153592992872476
5492,train_860,train_860_1.wav,DUSHYANT,Rosesh ko Soniya intelligent nahi lagti?,Rosesh doesn't find Sonia intelligent?,"['HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,6,"['HI > EN', 'EN > HI']",2,"[3, 4]","[1, 2]",134.85537339104272,437.6065374735901,218.18328928951232,71.95400291519363,7.481071699570031,69.77367625845382,60.22927846222743,15.266655461852853,0.02708468388966545,0.10260127331834609,11.59002409661073
5493,train_860,train_860_2.wav,MAYA,"Nahi, vo kya hai na, jab se usne tum se shaadi ki hai, tab se logonko shak hone laga hai Soniya ke intelligence par.","No, what is that? Ever since she married you, people have started doubting Sonia's intelligence.","['HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I,24,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",10,"[4, 5, 6, 7, 9, 10, 14, 15, 22, 23]","[1, 1, 1, 2, 1, 4, 1, 7, 1, 1]",101.2420794051144,490.54317152282505,266.0204999416231,80.28965078265242,33.30342493627497,71.70501486832212,62.53283268410888,8.126627040421228,0.030687271759957672,0.1442728761364625,8.147742587235474
5494,train_860,train_860_3.wav,DUSHYANT,Aap fir se apamaan kar rahi hai mera.,You are insulting me again.,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,8,-1,0,-1,-1,97.76081160194384,492.15098624768547,147.71412812798323,68.41993229684917,13.140058052599695,72.59643507257289,59.716697314199685,13.417816891375244,0.027098233959584488,0.16890403483958363,7.282809645269464
5495,train_860,train_860_4.wav,MAYA,Second time!,Second time!,"['EN', 'EN', 'OTHER']",EN,-1,2,-1,0,-1,-1,103.60081034391983,258.0411251514934,183.87030255848316,38.81347389816538,13.224270723169624,70.87475994105961,62.269509297877114,12.567467553776348,0.028213525903356407,0.1272123310155061,9.48069402830222
5508,train_866,train_866_0.wav,MAYA,Radha bai mera right hand hai or vitthal mera henchman.,Radha Bai is my right hand and Vitthal is my henchman.,"['HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'EN', 'OTHER']",CSW,I,10,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",5,"[3, 5, 6, 7, 9]","[2, 1, 1, 2, 1]",116.09227372602751,456.8770455413301,331.6464688599719,75.45442587280947,40.8959083677418,72.53306800262956,62.80970217324267,7.483207525325803,0.02540837041713218,0.14700420102800765,7.979477088078782
5509,train_866,train_866_1.wav,SAHIL,Henchman? Aap yahan ghar chalati hai ya mafia?,Henchman? Do you run the house here or the mafia?,"['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'OTHER']",CSW,I,8,['HI > EN'],1,[6],[2],128.21566467302293,446.73309368798255,244.26921728936813,78.26968466497662,34.769099642560484,70.29487344410732,61.34997082799292,7.659044577605899,0.03085644976167973,0.15841931579699772,5.182307372825651
5510,train_866,train_866_2.wav,MAYA,Mafia gang.,Mafia gang.,"['EN', 'EN', 'OTHER']",EN,-1,2,-1,0,-1,-1,194.2204889151433,387.2704778480082,274.55514368735066,57.33101829298154,34.807518636144074,71.2576369997519,61.508270472284146,10.792598683291358,0.04684850042094423,0.14255649982608354,8.350892214657103
5511,train_866,train_866_3.wav,SAHIL,kyaa,What,['HI'],HI,-1,1,-1,0,-1,-1,199.38072963456548,446.70566430121136,312.1779900218177,75.2884900846018,35.458363962077,74.19415036384838,61.9247341979858,9.761792782066188,0.046418166066058975,0.1508428929003439,7.6885618375878195
5512,train_866,train_866_4.wav,MAYA,Indravardhan ke gale dud utarne ke liye pura attack plan banana padta hai. lekin just go stop them now,"To find Indravardhan, a complete attack plan has to be made. But Just Go Stop Them Now","['HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'EN', 'EN', 'EN', 'EN']",CSW,I,19,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",5,"[3, 4, 8, 10, 14]","[1, 4, 2, 4, 5]",88.12816821849944,533.4510484848985,320.0278360219827,59.80467714334425,37.30321309932002,72.39803975050043,62.94863084475093,7.594353331732971,0.02470432318753193,0.113975963192203,9.79511218050993
5520,train_86,train_86_0.wav,MADHUSUDAN,"Indu, light kyu band kar di tumne?","Indu, why did you switch off the lights?","['EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,7,['EN > HI'],1,[2],[5],111.68367905463931,370.0246074957722,247.6792698291187,58.21184290075505,21.351102352543514,70.59222556369002,60.24960719153722,12.38966943212181,0.018704800187360687,0.1286910508014363,11.72917788687165
5521,train_86,train_86_1.wav,INDRAVARDHAN,"Madhu bhai, light maine band nahi ki.","Madhu Bhai, you did not switch off the light man.","['HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,7,"['HI > EN', 'EN > HI']",2,"[2, 4]","[2, 3]",97.75143798762201,239.0296586841385,173.89129197348743,31.903415720168976,21.218612003860407,70.29996815366403,61.51253446864896,13.448790869124304,0.02172276356992911,0.1328828958557463,9.737749661128689
5522,train_86,train_86_2.wav,MADHUSUDAN,"Baat mat badal, bata light kyu band kar di?","Don't change the topic, tell me why did you switch off the lights?","['HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,9,"['HI > EN', 'EN > HI']",2,"[4, 5]","[1, 4]",107.10412515115297,244.80433332471975,196.07918799761995,35.75055904915248,21.819798155329682,71.4448263387275,63.692877987114294,9.935833387426355,0.02382796220298592,0.12670075555490598,10.124793285866982
5523,train_86,train_86_3.wav,INDRAVARDHAN,"Inko utha ke, mai balcony se bahar fek du?",Should I pick them up and throw them out from the balcony?,"['HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,9,"['HI > EN', 'EN > HI']",2,"[4, 6]","[2, 3]",75.30914380434886,561.9877679270178,137.8940888476862,65.11070760916299,21.53488096164207,73.91998566602207,63.7995638045671,12.016457100820853,0.03691021798419551,0.1618075772184511,4.888249610423194
5526,train_871,train_871_0.wav,SAHIL,Yes?,Yes?,"['EN', 'OTHER']",EN,-1,1,-1,0,-1,-1,217.60350321674295,327.1410617893546,279.3795649725231,37.49771929737172,12.405537446380091,72.21512999432974,62.45627231155808,24.060032632616405,0.01890490466384315,0.10661935317895531,10.596329887475713
5527,train_871,train_871_1.wav,KISMI,Hello! Good night!,Hello! Good night!,"['EN', 'OTHER', 'EN', 'EN', 'OTHER']",EN,-1,3,-1,0,-1,-1,195.94527241164096,344.54544338142847,290.1754764608221,50.832818564139174,13.034745012598338,72.30831905033929,63.56279161075512,19.214606227264984,0.009156511423168501,0.11550121015610977,12.779927352533452
5528,train_871,train_871_2.wav,SAHIL,Huh? Good night kehane ke liye tum abhi aayi ho!?,Huh? You just came to say good night!?,"['EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,I,10,"['EN > HI', 'HI > EN']",2,"[3, 9]","[6, 1]",166.7137650193493,571.2931353900767,271.20091757800253,92.9956602384443,11.847596923246106,73.17830372832265,62.127586508490076,18.034568249356838,0.02336743820413771,0.141836136816913,10.366272729276691
5529,train_871,train_871_3.wav,KISMI,Haan... Manisha ko bhi bol deti hu... Monisha!,Yes... I will tell Manisha also... Monisha!,"['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'OTHER']",CSW,-1,8,-1,0,-1,-1,228.47212425397487,469.17067669659485,361.94017829433477,69.00665490894342,22.049679492448725,73.13105445862324,60.249624437445675,14.885494212044268,0.016193380841963253,0.1360640945605198,11.724909852316085
5530,train_871,train_871_4.wav,SAHIL,Aray shh!,Hey shh!,"['EN', 'EN', 'OTHER']",EN,-1,2,-1,0,-1,-1,93.40127684674516,583.2191024870802,435.15480148982596,95.99546915979825,21.687353215538852,72.48465255076503,63.1113745672289,16.565016144718587,0.011317723426853176,0.06341599257612975,13.870801459823912
5531,train_871,train_871_6.wav,SAHIL,"Aye Kismi shh! Mai Manisha ko good night bol dunga, chalo... Aur suno, agar kal raat bhi tum bhool gayi na good night bolna, to parso subah aan, belated good night bolna! Chalo!","Hey Kismi shh! I will say good night to Manisha, come on… And listen, if last night also you forgot not to say good night, then tomorrow morning, say belated good night! Come on!","['EN', 'EN', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,I,33,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",9,"[4, 6, 8, 20, 23, 24, 25, 28, 31]","[2, 2, 12, 3, 1, 1, 3, 3, 2]",88.48809258738949,586.5477395115211,298.85546032292353,101.17675978300052,11.39074691237057,74.65226070970172,63.913984236994466,15.515755222970384,0.023096667251776015,0.1228678907833293,11.579899551743816
5551,train_876,train_876_0.wav,MAYA,"Tumhe dekh rahi hoon. Kitna handsome sophisticated, cultured hain mera beta","Looking at you. My son is so handsome, sophisticated and cultured.","['HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI']",CSW,I,11,"['HI > EN', 'EN > HI']",2,"[5, 8]","[3, 3]",75.1856465432541,323.46454484708556,213.5082877896372,73.24528998283742,39.56790551542931,69.25907453829603,61.787922080815775,5.245011344832093,0.020198257063927194,0.13086130042358107,10.713493582659998
5552,train_876,train_876_1.wav,SAHIL,Thank you,Thank you,"['EN', 'EN']",EN,-1,2,-1,0,-1,-1,99.44725902237711,562.9080837929592,268.7821285721129,96.44743382121581,38.70620963003238,67.60405351010316,61.076845982845285,7.234745209728355,0.011127747951613575,0.11290597090992135,14.90756928943875
5553,train_876,train_876_2.wav,MAYA,Tumhe dekhke kaun manega ki tum Monisha ke husband ho.,Who would believe after seeing you that you are Monisha's husband?,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'OTHER']",CSW,I,10,['HI > EN'],1,[8],[2],87.79117342226685,598.3481150853468,314.02280598540744,102.18724585901408,25.54670800696032,70.52477588586446,61.06179701020061,10.246910818955692,0.017978470921326126,0.10197831798745777,11.917768342793922
5554,train_876,train_876_3.wav,SAHIL,Mom,Mom,['EN'],EN,-1,1,-1,0,-1,-1,153.84555270609448,537.7002545420354,300.1802332788807,102.22967945516989,16.41136576828481,69.44035321902497,61.41863589348336,18.697021450285714,0.016856688808370678,0.0892259492259333,12.348431080044875
5555,train_876,train_876_4.wav,MAYA,"Nahi nahi mein Monisha ki burayi nahi kar rahi hoon. Monisha is a perfectly nice avarage girl. IN fact chappal gisaat bina kissi ghar mein aati hain to mein haskar ye bhi keheti hoon ki Hello beta, kaise ho but othewise you know I'm…","No, I am not speaking ill of Monisha. Monisha is a perfectly nice average girl. In fact, I have come to the house without anyone's slippers, so I also used to say that Hello beta, how are you but otherwise you know I'm…","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'EN', 'EN', 'EN', 'HI', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']",CSW,"A, I",44,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",11,"[11, 15, 16, 19, 27, 28, 30, 31, 35, 36, 38]","[4, 1, 3, 8, 1, 2, 1, 4, 1, 2, 6]",98.6067938226576,636.0455097389727,248.88378040088838,100.30013095197717,16.018707135619774,68.24463447735351,58.70815888936978,11.616012427818113,0.018888001315033105,0.1294998267284915,9.415514897041206
5560,train_879,train_879_0.wav,MONISHA,"Rosesh bhaiya ye 7 chudi, skirts aur tops aur wo salwar kamiz le lijie","Rosesh Bhaiya, take these 7 bangles, skirts and tops and that salwar kameez","['HI', 'HI', 'EN', 'EN', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",CSW,I,14,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",6,"[2, 4, 5, 6, 7, 8]","[2, 1, 1, 1, 1, 6]",99.58010132246994,566.1489722771028,308.68333405386517,112.68237085453772,19.23572472180338,60.94767736898117,47.80934684250633,9.260077885441671,0.010237825127459564,0.12331518871603131,8.09041246934798
5561,train_879,train_879_1.wav,ROSESH,ye aap kya kr rahi hai bhabi?,"What are you doing, sister-in-law?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,7,-1,0,-1,-1,70.56677471821013,618.6256751091925,194.60523670532513,104.01203529233752,28.068903909698776,61.487894547557424,51.26703048687733,9.236081151868206,0.01644831244105845,0.13316491443045977,7.059184344145145
5562,train_879,train_879_2.wav,MONISHA,"jab mein zindahi nhi rahungi ro insab ka kya karungi? wo bartan mochne ka kapra, wo tissu paper, aur wo misses devi dayal ka napkin jo yeha bhulkerr geyi thi ye sab ap rakh lijie..aur samjking ka 2000 rupiya de dijie ga","What will I do if I am no longer alive? That cloth for cleaning the utensils, that tissue paper, and that napkin of Mrs. Devi Dayal which she bought here in bulk, keep all of them with you…and give 2000 rupees to Samjkaan.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'EN', 'HI', 'EN', 'HI', 'EN']",CSW,I,42,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",17,"[17, 18, 20, 21, 24, 25, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 42]","[1, 2, 1, 3, 1, 5, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 0]",86.35780752952512,619.8941136662571,299.67608406479957,146.6709298897766,24.1341613666204,62.65332424140727,49.151967826943974,7.85425974623301,0.014280928188393629,0.1158462729297157,9.543883518547059
5563,train_879,train_879_3.wav,ROSESH,oo iska matlab aap ye sab bench rahe hai.,This means you are selling all this.,"['EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1,9,-1,0,-1,-1,103.28985775963741,563.0510293769481,285.6974863602446,147.26095097572036,22.543505894810167,61.61781821683952,50.898585440210425,9.211184879328728,0.014127823389225764,0.09593142709026398,8.2218775427776
5564,train_87,train_87_0.wav,MAYA,"Kyu, tum humaare hone vaale bachche ke baap nahi ho?","Why, aren't you the father of our future child?","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1,10,-1,0,-1,-1,77.29821025866413,600.1253303181132,282.6522706830841,101.83773020830934,17.927708279474682,65.89921324217748,53.95018979268791,11.677433777887899,0.022612822938880065,0.14346208748537434,9.424171727283175
5565,train_87,train_87_1.wav,INDRAVARDHAN,"Haan, mai to bhool hi gaya.","Yes, I forgot.","['HI', 'OTHER', 'EN', 'EN', 'HI', 'EN', 'HI', 'OTHER']",CSW,-1,6,-1,0,-1,-1,79.94323765884354,599.9383091969038,186.5558100069221,78.9015577886649,19.11294990955687,60.513388265828716,50.76364999340338,11.173608374209726,0.0417416739459848,0.1381538113241818,6.030861227052995
5566,train_87,train_87_2.wav,MAYA,"Indu, kachchhi mango hogi ghar pe?","Indu, will you have raw mango at home?","['HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,6,"['HI > EN', 'EN > HI']",2,"[2, 3]","[1, 3]",133.04366400989431,593.2435477134775,220.7073173443032,51.8121955742368,17.626897075390264,65.14227584764238,51.43654610227357,10.920272609879046,0.02066136901629438,0.13635431288331015,10.340292217400714
5567,train_87,train_87_3.wav,INDRAVARDHAN,"Nahi, lekin imli hai, laau?","No, but there is tamarind, flame?","['HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER']",HI,-1,5,-1,0,-1,-1,136.22667513730818,594.3250442567451,221.91529044987607,98.3326116873128,26.57010035709863,62.938029651319795,54.76438016635602,9.203579085594015,0.02631048252534472,0.12584020854203293,6.552314442481481
5568,train_87,train_87_4.wav,MAYA,"Chi, imli is seriously middle class.","Chi, imli is seriously middle class.","['HI', 'OTHER', 'HI', 'EN', 'EN', 'EN', 'EN', 'OTHER']",CSW,I,6,['HI > EN'],1,[2],[4],114.89453188580862,594.6583080850229,282.12272022337004,95.64538988579858,21.807196185056316,64.55792314284396,54.03802856406859,10.047899700317084,0.022559479611909378,0.1035865828788906,10.193540422063363
5573,train_882,train_882_0.wav,MAYA,ok ok ok I get the I know what is it. women's Week magazine Mujhe Ek article likhane ko kaha hai,OK OK OK I get the I know what is it. Women's Week magazine asked me to write an article,"['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI']",CSW,"A, I",21,"['EN > HI', 'HI > EN', 'EN > HI']",3,"[14, 16, 17]","[2, 1, 4]",76.18594717785581,441.20852398281534,223.9963563043642,60.8428895665044,9.226446053999165,60.69604646149248,48.38295211923766,10.284050368207767,0.018798630488261126,0.09782329555299688,12.756365780529364
5574,train_882,train_882_1.wav,INDRAVARDHAN,oh ho Vamp pe special issue nikal rahe ho. wo log?,"Oh ho, a special issue is coming out on Vamp. those people?","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'EN', 'OTHER']",CSW,I,11,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",4,"[6, 8, 9, 10]","[2, 1, 1, 1]",100.37320795452112,272.84353884738965,193.6012933811903,41.570812266507595,10.045317023497967,59.19944091187509,48.036231630686046,11.472240219913285,0.02081592358409617,0.0908941012427759,11.286922352534212
5575,train_882,train_882_2.wav,MAYA,"Ha ha ha . ""Mein Maya sarabhai Apne hi sabdo mein"" rosesh Se Kaha Hai Ek paragraph likhane ke liye","Hahaha . ""Maya Sarabhai in my own words"" has asked Rosesh to write a paragraph.","['EN', 'EN', 'EN', 'OTHER', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI']",CSW,I,20,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",7,"[3, 6, 7, 10, 11, 14, 15]","[3, 1, 3, 1, 3, 1, 5]",83.83690950925268,360.0033947251173,206.90883262466966,60.59108977379239,22.737535168107584,61.453130304784814,50.201287912308416,7.927019429679366,0.02548402922324678,0.1332565814111391,10.074719791993324
5576,train_882,train_882_3.wav,INDRAVARDHAN,Mein Maya Sarabhai Apne Hi shabdon mein yah likhega roses,Maya Sarabhai in her own words will write this in Roses,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN']",CSW,-1,10,-1,0,-1,-1,80.25003567107369,491.3077357240405,168.42401368787384,92.46983570931596,23.160882482828494,60.676256966592526,48.433924470260415,7.794355373937822,0.029739375654929092,0.16233761271085997,7.328427908571174
5578,train_884,train_884_0.wav,SAHIL,"ab tumne ghar ki itni saaf safai ki hai and secondly us karan verma ke liye pasta, lasagne, caramel custard banaya","Now you have cleaned the house so much and secondarily because of that you made pasta, lasagne, caramel custard for Verma.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'OTHER', 'EN', 'EN', 'HI']",CSW,I,21,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",6,"[9, 12, 16, 17, 18, 20]","[3, 4, 1, 1, 2, 1]",75.81840251937497,580.9608971754175,183.91408094933712,60.376610334202766,41.917082424253344,74.34583771015664,64.29198971067063,7.591737796068623,0.02000288309911083,0.14376260289595855,8.406944869665312
5579,train_884,train_884_1.wav,MONISHA,walnut brownie bhi,Walnut Brownies too,"['EN', 'EN', 'HI']",CSW,I,3,['EN > HI'],1,[2],[1],72.58411684231677,393.22622860624375,230.94877504203325,94.41820811747807,42.06050930441156,75.328389576461,64.01915905989836,8.791555016873065,0.028694281199326075,0.16872047381198532,8.234819745172656
5580,train_884,train_884_2.wav,SAHIL,"walnut brownie, matlab wo khane wali","Walnut Brownie, I mean that one to eat","['EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI']",CSW,I,6,['EN > HI'],1,[2],[4],76.43735692433934,484.03567220208214,227.9055643997529,72.82261786331952,46.27722459454531,76.40951377441576,66.02898860100518,6.927585867747968,0.030566146289608544,0.15289119911585616,7.731944386158163
