utt_id,file_id,speaker,speaker_gender_mode,prev_speaker,interlocutor_gender,gender_match,lang,condition
train_816_0,train_816_0,SAHIL,male,,,unknown,CS,code_switched
train_816_1,train_816_1,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
train_816_2,train_816_2,SAHIL,male,MONISHA,female,different,CS,code_switched
train_818_4,train_818_4,ROSESH,male,,,unknown,CS,code_switched
train_818_5,train_818_5,SAHIL,male,ROSESH,male,same,CS,code_switched
train_823_1,train_823_1,PRABHAVATI,female,,,unknown,CS,code_switched
train_823_3,train_823_3,SAHIL,male,PRABHAVATI,female,different,CS,code_switched
train_824_0,train_824_0,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_824_1,train_824_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_824_2,train_824_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_824_3,train_824_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_827_0,train_827_0,ROSESH,male,,,unknown,CS,code_switched
train_827_1,train_827_1,MAYA,female,ROSESH,male,different,CS,code_switched
train_827_2,train_827_2,ROSESH,male,MAYA,female,different,CS,code_switched
train_829_0,train_829_0,MONISHA,female,,,unknown,CS,code_switched
train_829_1,train_829_1,SAHIL,male,MONISHA,female,different,EN,monolingual_EN
train_83_0,train_83_0,MONISHA,female,,,unknown,CS,code_switched
train_83_1,train_83_1,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
train_830_0,train_830_0,MONISHA,female,,,unknown,CS,code_switched
train_830_1,train_830_1,MAYA,female,MONISHA,female,same,HI,monolingual_HI
train_830_2,train_830_2,MONISHA,female,MAYA,female,same,CS,code_switched
train_830_3,train_830_3,MAYA,female,MONISHA,female,same,CS,code_switched
train_831_0,train_831_0,MAYA,female,,,unknown,EN,monolingual_EN
train_831_1,train_831_1,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_831_2,train_831_2,MAYA,female,INDRAVARDHAN,male,different,HI,monolingual_HI
train_831_3,train_831_3,MAYA,female,MAYA,female,same,CS,code_switched
train_832_0,train_832_0,MAYA,female,,,unknown,CS,code_switched
train_832_1,train_832_1,INDRAVARDHAN,male,MAYA,female,different,EN,monolingual_EN
train_832_2,train_832_2,INDRAVARDHAN,male,INDRAVARDHAN,male,same,EN,monolingual_EN
train_832_3,train_832_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_835_0,train_835_0,ROSESH,male,,,unknown,CS,code_switched
train_835_1,train_835_1,MAYA,female,ROSESH,male,different,CS,code_switched
train_835_2,train_835_2,MAYA,female,MAYA,female,same,CS,code_switched
train_836_0,train_836_0,MAYA,female,,,unknown,CS,code_switched
train_836_1,train_836_1,SAHIL,male,MAYA,female,different,HI,monolingual_HI
train_836_2,train_836_2,MAYA,female,SAHIL,male,different,CS,code_switched
train_836_3,train_836_3,SAHIL,male,MAYA,female,different,CS,code_switched
train_836_4,train_836_4,MAYA,female,SAHIL,male,different,CS,code_switched
train_836_5,train_836_5,SAHIL,male,MAYA,female,different,HI,monolingual_HI
train_836_6,train_836_6,MAYA,female,SAHIL,male,different,CS,code_switched
train_837_0,train_837_0,VITTHAL,male,,,unknown,HI,monolingual_HI
train_837_1,train_837_1,INDRAVARDHAN,male,VITTHAL,male,same,CS,code_switched
train_837_2,train_837_2,VITTHAL,male,INDRAVARDHAN,male,same,CS,code_switched
train_839_2,train_839_2,SAHIL,male,,,unknown,HI,monolingual_HI
train_839_3,train_839_3,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_84_0,train_84_0,MONISHA,female,,,unknown,CS,code_switched
train_84_1,train_84_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_840_0,train_840_0,ROSESH,male,,,unknown,CS,code_switched
train_840_1,train_840_1,MAYA,female,ROSESH,male,different,CS,code_switched
train_840_2,train_840_2,ROSESH,male,MAYA,female,different,CS,code_switched
train_840_3,train_840_3,ROSESH,male,ROSESH,male,same,CS,code_switched
train_840_4,train_840_4,MAYA,female,ROSESH,male,different,CS,code_switched
train_841_0,train_841_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_841_1,train_841_1,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_841_2,train_841_2,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_844_0,train_844_0,MAYA,female,,,unknown,CS,code_switched
train_844_1,train_844_1,MONISHA,female,MAYA,female,same,CS,code_switched
train_844_2,train_844_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_845_0,train_845_0,NAISHA,female,,,unknown,EN,monolingual_EN
train_845_1,train_845_1,JUGALKISHORE,male,NAISHA,female,different,EN,monolingual_EN
train_845_2,train_845_2,NAISHA,female,JUGALKISHORE,male,different,EN,monolingual_EN
train_846_0,train_846_0,MONISHA,female,,,unknown,HI,monolingual_HI
train_846_1,train_846_1,MONISHA,female,MONISHA,female,same,CS,code_switched
train_846_2,train_846_2,SAHIL,male,MONISHA,female,different,CS,code_switched
train_849_0,train_849_0,ROSESH,male,,,unknown,CS,code_switched
train_849_1,train_849_1,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_85_0,train_85_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_85_1,train_85_1,ROSESH,male,INDRAVARDHAN,male,same,EN,monolingual_EN
train_85_2,train_85_2,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_853_0,train_853_0,MAYA,female,,,unknown,HI,monolingual_HI
train_853_1,train_853_1,MAYA,female,MAYA,female,same,HI,monolingual_HI
train_853_2,train_853_2,DUSHYANT,male,MAYA,female,different,CS,code_switched
train_854_0,train_854_0,MONISHA,female,,,unknown,CS,code_switched
train_854_1,train_854_1,SAHIL,male,MONISHA,female,different,HI,monolingual_HI
train_86_0,train_86_0,MADHUSUDAN,male,,,unknown,CS,code_switched
train_86_1,train_86_1,INDRAVARDHAN,male,MADHUSUDAN,male,same,CS,code_switched
train_86_2,train_86_2,MADHUSUDAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_86_3,train_86_3,INDRAVARDHAN,male,MADHUSUDAN,male,same,CS,code_switched
train_860_0,train_860_0,MAYA,female,,,unknown,CS,code_switched
train_860_1,train_860_1,DUSHYANT,male,MAYA,female,different,CS,code_switched
train_860_2,train_860_2,MAYA,female,DUSHYANT,male,different,CS,code_switched
train_860_3,train_860_3,DUSHYANT,male,MAYA,female,different,HI,monolingual_HI
train_860_4,train_860_4,MAYA,female,DUSHYANT,male,different,EN,monolingual_EN
train_862_0,train_862_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_862_1,train_862_1,ROSESH,male,INDRAVARDHAN,male,same,CS,code_switched
train_862_2,train_862_2,INDRAVARDHAN,male,ROSESH,male,same,HI,monolingual_HI
train_863_1,train_863_1,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_863_2,train_863_2,MADHUSUDAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_863_3,train_863_3,INDRAVARDHAN,male,MADHUSUDAN,male,same,CS,code_switched
train_864_0,train_864_0,MAYA,female,,,unknown,CS,code_switched
train_864_1,train_864_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_865_0,train_865_0,MAYA,female,,,unknown,HI,monolingual_HI
train_865_1,train_865_1,RAMBA,female,MAYA,female,same,HI,monolingual_HI
train_865_2,train_865_2,MAYA,female,RAMBA,female,same,CS,code_switched
train_866_0,train_866_0,MAYA,female,,,unknown,CS,code_switched
train_866_1,train_866_1,SAHIL,male,MAYA,female,different,CS,code_switched
train_866_2,train_866_2,MAYA,female,SAHIL,male,different,EN,monolingual_EN
train_866_3,train_866_3,SAHIL,male,MAYA,female,different,HI,monolingual_HI
train_866_4,train_866_4,MAYA,female,SAHIL,male,different,CS,code_switched
train_869_1,train_869_1,ROSESH,male,,,unknown,EN,monolingual_EN
train_869_2,train_869_2,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_87_0,train_87_0,MAYA,female,,,unknown,CS,code_switched
train_87_1,train_87_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_87_2,train_87_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_87_3,train_87_3,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_87_4,train_87_4,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_870_0,train_870_0,MONISHA,female,,,unknown,CS,code_switched
train_870_1,train_870_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_871_0,train_871_0,SAHIL,male,,,unknown,EN,monolingual_EN
train_871_1,train_871_1,KISMI,female,SAHIL,male,different,EN,monolingual_EN
train_871_2,train_871_2,SAHIL,male,KISMI,female,different,CS,code_switched
train_871_3,train_871_3,KISMI,female,SAHIL,male,different,CS,code_switched
train_871_4,train_871_4,SAHIL,male,KISMI,female,different,EN,monolingual_EN
train_871_6,train_871_6,SAHIL,male,SAHIL,male,same,CS,code_switched
train_872_0,train_872_0,ROSESH,male,,,unknown,CS,code_switched
train_872_1,train_872_1,MAYA,female,ROSESH,male,different,CS,code_switched
train_873_0,train_873_0,MAYA,female,,,unknown,CS,code_switched
train_873_1,train_873_1,VITTHAL,male,MAYA,female,different,CS,code_switched
train_876_0,train_876_0,MAYA,female,,,unknown,CS,code_switched
train_876_1,train_876_1,SAHIL,male,MAYA,female,different,EN,monolingual_EN
train_876_2,train_876_2,MAYA,female,SAHIL,male,different,CS,code_switched
train_876_3,train_876_3,SAHIL,male,MAYA,female,different,EN,monolingual_EN
train_876_4,train_876_4,MAYA,female,SAHIL,male,different,CS,code_switched
train_878_0,train_878_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_878_1,train_878_1,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_879_0,train_879_0,MONISHA,female,,,unknown,CS,code_switched
train_879_1,train_879_1,ROSESH,male,MONISHA,female,different,HI,monolingual_HI
train_879_2,train_879_2,MONISHA,female,ROSESH,male,different,CS,code_switched
train_879_3,train_879_3,ROSESH,male,MONISHA,female,different,CS,code_switched
train_880_0,train_880_0,MONISHA,female,,,unknown,CS,code_switched
train_880_2,train_880_2,SAHIL,male,MONISHA,female,different,HI,monolingual_HI
train_882_0,train_882_0,MAYA,female,,,unknown,CS,code_switched
train_882_1,train_882_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_882_2,train_882_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_882_3,train_882_3,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_884_0,train_884_0,SAHIL,male,,,unknown,CS,code_switched
train_884_1,train_884_1,MONISHA,female,SAHIL,male,different,CS,code_switched
train_884_2,train_884_2,SAHIL,male,MONISHA,female,different,CS,code_switched
train_884_3,train_884_3,MONISHA,female,SAHIL,male,different,CS,code_switched
train_884_4,train_884_4,SAHIL,male,MONISHA,female,different,CS,code_switched
train_886_0,train_886_0,MONISHA,female,,,unknown,CS,code_switched
train_886_2,train_886_2,MONISHA,female,MONISHA,female,same,CS,code_switched
train_886_3,train_886_3,MAYA,female,MONISHA,female,same,CS,code_switched
train_887_0,train_887_0,MONISHA,female,,,unknown,CS,code_switched
train_887_1,train_887_1,SAHIL,male,MONISHA,female,different,HI,monolingual_HI
train_887_3,train_887_3,SAHIL,male,SAHIL,male,same,EN,monolingual_EN
train_887_4,train_887_4,MONISHA,female,SAHIL,male,different,CS,code_switched
train_887_5,train_887_5,SAHIL,male,MONISHA,female,different,CS,code_switched
train_889_0,train_889_0,ROSESH,male,,,unknown,CS,code_switched
train_889_1,train_889_1,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_89_0,train_89_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_89_1,train_89_1,INDRAVARDHAN,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_89_2,train_89_2,SAHIL,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_89_3,train_89_3,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_890_0,train_890_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_890_1,train_890_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_892_0,train_892_0,SAHIL,male,,,unknown,CS,code_switched
train_892_1,train_892_1,MAYA,female,SAHIL,male,different,CS,code_switched
train_893_0,train_893_0,MONISHA,female,,,unknown,CS,code_switched
train_893_1,train_893_1,JUGALKISHORE,male,MONISHA,female,different,CS,code_switched
train_894_0,train_894_0,MAYA,female,,,unknown,CS,code_switched
train_894_1,train_894_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_894_2,train_894_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_894_3,train_894_3,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_896_0,train_896_0,SAHIL,male,,,unknown,CS,code_switched
train_896_1,train_896_1,INDRAVARDHAN,male,SAHIL,male,same,HI,monolingual_HI
train_900_0,train_900_0,MAYA,female,,,unknown,CS,code_switched
train_900_1,train_900_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_901_0,train_901_0,SAHIL,male,,,unknown,EN,monolingual_EN
train_901_1,train_901_1,MAYA,female,SAHIL,male,different,CS,code_switched
train_901_2,train_901_2,MAYA,female,MAYA,female,same,CS,code_switched
train_903_0,train_903_0,ROSESH,male,,,unknown,HI,monolingual_HI
train_903_1,train_903_1,SAHIL,male,ROSESH,male,same,HI,monolingual_HI
train_903_2,train_903_2,ROSESH,male,SAHIL,male,same,HI,monolingual_HI
train_903_3,train_903_3,SAHIL,male,ROSESH,male,same,EN,monolingual_EN
train_906_0,train_906_0,ROSESH,male,,,unknown,CS,code_switched
train_906_1,train_906_1,MAYA,female,ROSESH,male,different,CS,code_switched
train_908_0,train_908_0,KISMI,female,,,unknown,CS,code_switched
train_908_1,train_908_1,SAHIL,male,KISMI,female,different,HI,monolingual_HI
train_908_2,train_908_2,KISMI,female,SAHIL,male,different,CS,code_switched
train_908_3,train_908_3,SAHIL,male,KISMI,female,different,CS,code_switched
train_91_0,train_91_0,SAHIL,male,,,unknown,HI,monolingual_HI
train_91_1,train_91_1,MONISHA,female,SAHIL,male,different,CS,code_switched
train_91_2,train_91_2,SAHIL,male,MONISHA,female,different,HI,monolingual_HI
train_911_3,train_911_3,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_911_4,train_911_4,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_912_0,train_912_0,ROSESH,male,,,unknown,CS,code_switched
train_912_1,train_912_1,MAYA,female,ROSESH,male,different,CS,code_switched
train_914_0,train_914_0,SAHIL,male,,,unknown,CS,code_switched
train_914_1,train_914_1,MAYA,female,SAHIL,male,different,HI,monolingual_HI
train_914_2,train_914_2,SAHIL,male,MAYA,female,different,CS,code_switched
train_914_3,train_914_3,MAYA,female,SAHIL,male,different,CS,code_switched
train_917_0,train_917_0,MONISHA,female,,,unknown,CS,code_switched
train_917_1,train_917_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_92_0,train_92_0,MADHUSUDAN,male,,,unknown,CS,code_switched
train_92_1,train_92_1,MADHUSUDAN,male,MADHUSUDAN,male,same,HI,monolingual_HI
train_92_2,train_92_2,SIDDHARTH,male,MADHUSUDAN,male,same,EN,monolingual_EN
train_92_3,train_92_3,MADHUSUDAN,male,SIDDHARTH,male,same,CS,code_switched
train_921_0,train_921_0,VITTHAL,male,,,unknown,CS,code_switched
train_921_1,train_921_1,INDRAVARDHAN,male,VITTHAL,male,same,HI,monolingual_HI
train_924_0,train_924_0,MONISHA,female,,,unknown,CS,code_switched
train_924_1,train_924_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_925_0,train_925_0,ROSESH,male,,,unknown,CS,code_switched
train_925_1,train_925_1,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_925_2,train_925_2,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_925_3,train_925_3,ROSESH,male,INDRAVARDHAN,male,same,CS,code_switched
train_925_4,train_925_4,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_928_2,train_928_2,SAHIL,male,,,unknown,CS,code_switched
train_928_6,train_928_6,SAHIL,male,SAHIL,male,same,CS,code_switched
train_928_7,train_928_7,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_93_0,train_93_0,DUSHYANT,male,,,unknown,CS,code_switched
train_93_1,train_93_1,MAYA,female,DUSHYANT,male,different,CS,code_switched
train_931_0,train_931_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_931_1,train_931_1,MAYA,female,INDRAVARDHAN,male,different,HI,monolingual_HI
train_931_2,train_931_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_936_0,train_936_0,MADHUSUDAN,male,,,unknown,CS,code_switched
train_936_1,train_936_1,MAYA,female,MADHUSUDAN,male,different,CS,code_switched
train_936_2,train_936_2,MADHUSUDAN,male,MAYA,female,different,CS,code_switched
train_937_0,train_937_0,SAHIL,male,,,unknown,CS,code_switched
train_937_1,train_937_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_937_2,train_937_2,INDRAVARDHAN,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_938_2,train_938_2,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_938_3,train_938_3,MAYA,female,INDRAVARDHAN,male,different,HI,monolingual_HI
train_939_0,train_939_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_939_1,train_939_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_94_0,train_94_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_94_1,train_94_1,ROSESH,male,INDRAVARDHAN,male,same,CS,code_switched
train_94_2,train_94_2,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_942_0,train_942_0,MAYA,female,,,unknown,CS,code_switched
train_942_1,train_942_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_942_2,train_942_2,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_944_0,train_944_0,MAYA,female,,,unknown,HI,monolingual_HI
train_944_1,train_944_1,ROSESH,male,MAYA,female,different,EN,monolingual_EN
train_944_2,train_944_2,MAYA,female,ROSESH,male,different,CS,code_switched
train_948_2,train_948_2,VITTHAL,male,,,unknown,HI,monolingual_HI
train_948_3,train_948_3,INDRAVARDHAN,male,VITTHAL,male,same,HI,monolingual_HI
train_950_0,train_950_0,MONISHA,female,,,unknown,CS,code_switched
train_950_1,train_950_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_951_1,train_951_1,MAYA,female,,,unknown,CS,code_switched
train_951_2,train_951_2,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_951_3,train_951_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_952_0,train_952_0,SAHIL,male,,,unknown,CS,code_switched
train_952_1,train_952_1,ROSESH,male,SAHIL,male,same,CS,code_switched
train_952_2,train_952_2,SAHIL,male,ROSESH,male,same,CS,code_switched
train_957_0,train_957_0,MAYA,female,,,unknown,CS,code_switched
train_957_1,train_957_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_957_4,train_957_4,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_958_0,train_958_0,MADHUSUDAN,male,,,unknown,CS,code_switched
train_958_1,train_958_1,MONISHA,female,MADHUSUDAN,male,different,CS,code_switched
train_959_0,train_959_0,INDRAVARDHAN,male,,,unknown,EN,monolingual_EN
train_959_1,train_959_1,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_959_2,train_959_2,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_959_3,train_959_3,SAHIL,male,INDRAVARDHAN,male,same,EN,monolingual_EN
train_959_4,train_959_4,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_960_0,train_960_0,MAYA,female,,,unknown,CS,code_switched
train_960_1,train_960_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_963_6,train_963_6,MONISHA,female,,,unknown,CS,code_switched
train_963_7,train_963_7,MAYA,female,MONISHA,female,same,EN,monolingual_EN
train_964_0,train_964_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_964_1,train_964_1,SAHIL,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_964_2,train_964_2,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_964_3,train_964_3,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_965_0,train_965_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_965_1,train_965_1,MAYA,female,INDRAVARDHAN,male,different,EN,monolingual_EN
train_965_2,train_965_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_965_3,train_965_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_967_0,train_967_0,MONISHA,female,,,unknown,CS,code_switched
train_967_1,train_967_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_969_0,train_969_0,MONISHA,female,,,unknown,HI,monolingual_HI
train_969_1,train_969_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_969_2,train_969_2,MONISHA,female,SAHIL,male,different,CS,code_switched
train_969_3,train_969_3,SAHIL,male,MONISHA,female,different,HI,monolingual_HI
train_97_0,train_97_0,MAYA,female,,,unknown,CS,code_switched
train_97_1,train_97_1,ROSESH,male,MAYA,female,different,CS,code_switched
train_97_2,train_97_2,MAYA,female,ROSESH,male,different,CS,code_switched
train_970_0,train_970_0,MAYA,female,,,unknown,EN,monolingual_EN
train_970_1,train_970_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_971_0,train_971_0,SAHIL,male,,,unknown,CS,code_switched
train_971_1,train_971_1,INDRAVARDHAN,male,SAHIL,male,same,HI,monolingual_HI
train_971_3,train_971_3,INDRAVARDHAN,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_971_4,train_971_4,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_976_0,train_976_0,MONISHA,female,,,unknown,CS,code_switched
train_976_1,train_976_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_976_2,train_976_2,MONISHA,female,SAHIL,male,different,CS,code_switched
train_976_3,train_976_3,SAHIL,male,MONISHA,female,different,CS,code_switched
train_976_4,train_976_4,MONISHA,female,SAHIL,male,different,CS,code_switched
train_977_0,train_977_0,MAYA,female,,,unknown,CS,code_switched
train_977_2,train_977_2,MAYA,female,MAYA,female,same,CS,code_switched
train_977_3,train_977_3,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_977_4,train_977_4,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_977_5,train_977_5,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_978_0,train_978_0,DUSHYANT,male,,,unknown,CS,code_switched
train_978_1,train_978_1,SAHIL,male,DUSHYANT,male,same,CS,code_switched
train_98_0,train_98_0,SAHIL,male,,,unknown,CS,code_switched
train_98_1,train_98_1,MONISHA,female,SAHIL,male,different,CS,code_switched
train_98_2,train_98_2,SAHIL,male,MONISHA,female,different,CS,code_switched
train_980_0,train_980_0,MONISHA,female,,,unknown,CS,code_switched
train_980_1,train_980_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_981_0,train_981_0,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_981_1,train_981_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_981_2,train_981_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_982_0,train_982_0,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_982_1,train_982_1,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_982_2,train_982_2,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
train_982_3,train_982_3,MONISHA,female,INDRAVARDHAN,male,different,HI,monolingual_HI
train_986_5,train_986_5,SAHIL,male,,,unknown,CS,code_switched
train_986_6,train_986_6,ROSESH,male,SAHIL,male,same,EN,monolingual_EN
train_986_7,train_986_7,SAHIL,male,ROSESH,male,same,CS,code_switched
train_989_4,train_989_4,ROSESH,male,,,unknown,EN,monolingual_EN
train_989_5,train_989_5,MAYA,female,ROSESH,male,different,CS,code_switched
train_990_0,train_990_0,MONISHA,female,,,unknown,CS,code_switched
train_990_1,train_990_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_990_2,train_990_2,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
train_990_3,train_990_3,SAHIL,male,MONISHA,female,different,CS,code_switched
train_991_8,train_991_8,MAYA,female,,,unknown,HI,monolingual_HI
train_991_9,train_991_9,SAHIL,male,MAYA,female,different,CS,code_switched
train_991_11,train_991_11,MAYA,female,SAHIL,male,different,CS,code_switched
train_991_13,train_991_13,MAYA,female,MAYA,female,same,CS,code_switched
train_992_3,train_992_3,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_992_4,train_992_4,VITTHAL,male,INDRAVARDHAN,male,same,CS,code_switched
train_993_0,train_993_0,MAYA,female,,,unknown,CS,code_switched
train_993_1,train_993_1,SAHIL,male,MAYA,female,different,CS,code_switched
train_993_2,train_993_2,MAYA,female,SAHIL,male,different,CS,code_switched
train_994_0,train_994_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_994_2,train_994_2,INDRAVARDHAN,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_994_3,train_994_3,MADHUSUDAN,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_994_4,train_994_4,INDRAVARDHAN,male,MADHUSUDAN,male,same,HI,monolingual_HI
train_994_5,train_994_5,MADHUSUDAN,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_994_6,train_994_6,INDRAVARDHAN,male,MADHUSUDAN,male,same,HI,monolingual_HI
train_997_0,train_997_0,ROSESH,male,,,unknown,CS,code_switched
train_997_1,train_997_1,MAYA,female,ROSESH,male,different,CS,code_switched
val_100_0,val_100_0,MAYA,female,,,unknown,CS,code_switched
val_100_1,val_100_1,ROSESH,male,MAYA,female,different,HI,monolingual_HI
val_100_2,val_100_2,MAYA,female,ROSESH,male,different,CS,code_switched
val_101_1,val_101_1,ROSESH,male,,,unknown,CS,code_switched
val_101_2,val_101_2,MAYA,female,ROSESH,male,different,CS,code_switched
val_105_0,val_105_0,MAYA,female,,,unknown,HI,monolingual_HI
val_105_2,val_105_2,MAYA,female,MAYA,female,same,HI,monolingual_HI
val_105_4,val_105_4,MAYA,female,MAYA,female,same,CS,code_switched
val_105_5,val_105_5,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
val_105_6,val_105_6,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
val_108_1,val_108_1,MONISHA,female,,,unknown,HI,monolingual_HI
val_108_2,val_108_2,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
val_109_3,val_109_3,ROSESH,male,,,unknown,HI,monolingual_HI
val_109_4,val_109_4,MAYA,female,ROSESH,male,different,CS,code_switched
val_111_2,val_111_2,AMAR TWANSHU,male,,,unknown,CS,code_switched
val_111_3,val_111_3,INDRAVARDHAN,male,AMAR TWANSHU,male,same,CS,code_switched
val_113_0,val_113_0,MAYA,female,,,unknown,HI,monolingual_HI
val_113_1,val_113_1,MONISHA,female,MAYA,female,same,HI,monolingual_HI
val_113_2,val_113_2,MAYA,female,MONISHA,female,same,CS,code_switched
val_114_0,val_114_0,SAHIL,male,,,unknown,CS,code_switched
val_114_1,val_114_1,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
val_115_0,val_115_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
val_115_1,val_115_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
val_116_0,val_116_0,KOKI,female,,,unknown,CS,code_switched
