utt_id,interaction_id,speaker,speaker_age_mode,prev_speaker,interlocutor_age_bucket,age_match,gender,age_bucket,condition
NI46FBQ_0201_3442.953_3448.731,-1,46,19-24,59,19-24,same,female,19-24,code_switched
NI54FBQ_0101_3443.133_3449.500,-1,54,19-24,46,19-24,same,female,19-24,code_switched
NI62MBQ_0101_3443.996_3445.473,-1,62,19-24,54,19-24,same,male,19-24,monolingual_ZH
NI04FBX_0101_3444.765_3445.622,-1,4,19-24,62,19-24,same,female,19-24,monolingual_EN
NI46FBQ_0101_3445.240_3453.310,-1,46,19-24,4,19-24,same,female,19-24,code_switched
NI03FBX_0101_3445.657_3454.847,-1,3,19-24,46,19-24,same,female,19-24,code_switched
NI67MBQ_0101_3445.670_3449.190,-1,67,19-24,3,19-24,same,male,19-24,monolingual_ZH
NI04FBX_0101_3445.967_3448.897,-1,4,19-24,67,19-24,same,female,19-24,code_switched
NI39FBP_0101_3446.240_3450.027,-1,39,19-24,4,19-24,same,female,19-24,monolingual_ZH
NI62MBQ_0101_3446.411_3448.341,-1,62,19-24,39,19-24,same,male,19-24,code_switched
NI36MBQ_0101_3446.466_3446.894,-1,36,19-24,62,19-24,same,male,19-24,monolingual_ZH
NI59FBQ_0101_3447.102_3447.898,-1,59,19-24,36,19-24,same,female,19-24,monolingual_ZH
NI36MBQ_0101_3448.037_3449.114,-1,36,19-24,59,19-24,same,male,19-24,monolingual_ZH
NI63MBP_0101_3448.428_3450.635,-1,63,19-24,36,19-24,same,male,19-24,monolingual_ZH
NI46FBQ_0201_3448.731_3452.732,-1,46,19-24,63,19-24,same,female,19-24,code_switched
NI62MBQ_0101_3449.468_3451.238,-1,62,19-24,46,19-24,same,male,19-24,code_switched
NI54FBQ_0101_3449.500_3451.730,-1,54,19-24,62,19-24,same,female,19-24,code_switched
NI04FBX_0101_3449.595_3450.634,-1,4,19-24,54,19-24,same,female,19-24,monolingual_ZH
NI67MBQ_0101_3449.680_3451.980,-1,67,19-24,4,19-24,same,male,19-24,monolingual_ZH
NI59FBQ_0101_3450.342_3452.022,-1,59,19-24,67,19-24,same,female,19-24,monolingual_ZH
NI10FBP_0101_3450.621_3452.763,-1,10,19-24,59,19-24,same,female,19-24,code_switched
NI39FBP_0101_3450.887_3454.267,-1,39,19-24,10,19-24,same,female,19-24,monolingual_EN
NI36MBQ_0101_3451.538_3453.498,-1,36,19-24,39,19-24,same,male,19-24,code_switched
NI62MBQ_0101_3451.650_3454.746,-1,62,19-24,36,19-24,same,male,19-24,code_switched
NI54FBQ_0101_3451.730_3464.220,-1,54,19-24,62,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3452.512_3455.112,-1,59,19-24,54,19-24,same,female,19-24,monolingual_ZH
NI52MBQ_0101_3452.561_3459.880,-1,52,19-24,59,19-24,same,male,19-24,code_switched
NI67MBQ_0101_3452.597_3455.487,-1,67,19-24,52,19-24,same,male,19-24,monolingual_ZH
NI46FBQ_0201_3452.732_3459.548,-1,46,19-24,67,19-24,same,female,19-24,code_switched
NI63MBP_0101_3452.946_3455.744,-1,63,19-24,46,19-24,same,male,19-24,code_switched
NI46FBQ_0101_3453.370_3457.940,-1,46,19-24,63,19-24,same,female,19-24,code_switched
NI10FBP_0101_3453.618_3461.456,-1,10,19-24,46,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3453.888_3455.808,-1,36,19-24,10,19-24,same,male,19-24,code_switched
NI39FBP_0101_3454.467_3460.697,-1,39,19-24,36,19-24,same,female,19-24,monolingual_ZH
NI62MBQ_0101_3454.746_3461.699,-1,62,19-24,39,19-24,same,male,19-24,code_switched
NI03FBX_0101_3454.847_3457.177,-1,3,19-24,62,19-24,same,female,19-24,code_switched
NI67MBQ_0101_3455.487_3457.027,-1,67,19-24,3,19-24,same,male,19-24,code_switched
NI04FBX_0101_3456.175_3459.343,-1,4,19-24,67,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3456.277_3464.442,-1,59,19-24,4,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3457.054_3458.080,-1,36,19-24,59,19-24,same,male,19-24,code_switched
NI03FBX_0101_3457.177_3460.461,-1,3,19-24,36,19-24,same,female,19-24,code_switched
NI46FBQ_0101_3457.980_3465.180,-1,46,19-24,3,19-24,same,female,19-24,code_switched
NI63MBP_0101_3457.984_3459.880,-1,63,19-24,46,19-24,same,male,19-24,monolingual_ZH
NI67MBQ_0101_3459.287_3460.407,-1,67,19-24,63,19-24,same,male,19-24,code_switched
NI46FBQ_0201_3459.548_3466.256,-1,46,19-24,67,19-24,same,female,19-24,code_switched
NI52MBQ_0101_3459.880_3467.220,-1,52,19-24,46,19-24,same,male,19-24,code_switched
NI04FBX_0101_3461.291_3464.770,-1,4,19-24,52,19-24,same,female,19-24,code_switched
NI10FBP_0101_3461.456_3463.025,-1,10,19-24,4,19-24,same,female,19-24,monolingual_EN
NI03FBX_0101_3461.897_3465.267,-1,3,19-24,10,19-24,same,female,19-24,code_switched
NI67MBQ_0101_3462.077_3463.227,-1,67,19-24,3,19-24,same,male,19-24,monolingual_ZH
NI62MBQ_0101_3462.271_3466.893,-1,62,19-24,67,19-24,same,male,19-24,code_switched
NI10FBP_0101_3463.025_3471.317,-1,10,19-24,62,19-24,same,female,19-24,code_switched
NI39FBP_0101_3463.107_3468.027,-1,39,19-24,10,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3463.451_3464.490,-1,36,19-24,39,19-24,same,male,19-24,monolingual_EN
NI54FBQ_0101_3464.220_3466.180,-1,54,19-24,36,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3464.442_3468.752,-1,59,19-24,54,19-24,same,female,19-24,monolingual_ZH
NI36MBQ_0101_3464.892_3467.785,-1,36,19-24,59,19-24,same,male,19-24,monolingual_EN
NI63MBP_0101_3464.970_3470.168,-1,63,19-24,36,19-24,same,male,19-24,monolingual_ZH
NI46FBQ_0101_3465.210_3473.230,-1,46,19-24,63,19-24,same,female,19-24,monolingual_EN
NI03FBX_0101_3465.515_3472.847,-1,3,19-24,46,19-24,same,female,19-24,code_switched
NI67MBQ_0101_3465.727_3468.793,-1,67,19-24,3,19-24,same,male,19-24,code_switched
NI04FBX_0101_3465.809_3477.795,-1,4,19-24,67,19-24,same,female,19-24,code_switched
NI54FBQ_0101_3466.220_3472.000,-1,54,19-24,4,19-24,same,female,19-24,code_switched
NI46FBQ_0201_3466.256_3474.057,-1,46,19-24,54,19-24,same,female,19-24,code_switched
NI52MBQ_0101_3467.220_3478.475,-1,52,19-24,46,19-24,same,male,19-24,code_switched
NI62MBQ_0101_3467.569_3468.919,-1,62,19-24,52,19-24,same,male,19-24,code_switched
NI39FBP_0101_3468.027_3474.677,-1,39,19-24,62,19-24,same,female,19-24,monolingual_ZH
NI59FBQ_0101_3469.232_3470.262,-1,59,19-24,39,19-24,same,female,19-24,monolingual_ZH
NI62MBQ_0101_3469.349_3471.289,-1,62,19-24,59,19-24,same,male,19-24,code_switched
NI36MBQ_0101_3470.787_3471.415,-1,36,19-24,62,19-24,same,male,19-24,monolingual_EN
NI59FBQ_0101_3471.018_3476.061,-1,59,19-24,36,19-24,same,female,19-24,monolingual_ZH
NI62MBQ_0101_3471.542_3473.672,-1,62,19-24,59,19-24,same,male,19-24,monolingual_EN
NI54FBQ_0101_3472.000_3483.369,-1,54,19-24,62,19-24,same,female,19-24,code_switched
NI10FBP_0101_3472.134_3480.566,-1,10,19-24,54,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3472.332_3473.973,-1,36,19-24,10,19-24,same,male,19-24,monolingual_ZH
NI03FBX_0101_3472.847_3475.217,-1,3,19-24,36,19-24,same,female,19-24,code_switched
NI46FBQ_0101_3473.230_3474.720,-1,46,19-24,3,19-24,same,female,19-24,code_switched
NI46FBQ_0201_3474.431_3479.985,-1,46,19-24,46,19-24,same,female,19-24,code_switched
NI63MBP_0101_3474.648_3476.715,-1,63,19-24,46,19-24,same,male,19-24,monolingual_ZH
NI39FBP_0101_3474.677_3484.007,-1,39,19-24,63,19-24,same,female,19-24,code_switched
NI46FBQ_0101_3474.720_3482.890,-1,46,19-24,39,19-24,same,female,19-24,code_switched
NI62MBQ_0101_3474.799_3479.180,-1,62,19-24,46,19-24,same,male,19-24,code_switched
NI03FBX_0101_3476.090_3479.388,-1,3,19-24,62,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3476.790_3477.297,-1,36,19-24,3,19-24,same,male,19-24,monolingual_EN
NI67MBQ_0101_3477.207_3486.667,-1,67,19-24,36,19-24,same,male,19-24,code_switched
NI36MBQ_0101_3478.076_3480.785,-1,36,19-24,67,19-24,same,male,19-24,monolingual_EN
NI63MBP_0101_3478.127_3480.262,-1,63,19-24,36,19-24,same,male,19-24,monolingual_EN
NI04FBX_0101_3479.060_3485.170,-1,4,19-24,63,19-24,same,female,19-24,code_switched
NI03FBX_0101_3479.667_3483.017,-1,3,19-24,4,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3479.897_3482.684,-1,59,19-24,3,19-24,same,female,19-24,monolingual_ZH
NI46FBQ_0201_3479.985_3486.255,-1,46,19-24,59,19-24,same,female,19-24,code_switched
NI52MBQ_0101_3480.057_3487.110,-1,52,19-24,46,19-24,same,male,19-24,monolingual_ZH
NI62MBQ_0101_3480.123_3483.680,-1,62,19-24,52,19-24,same,male,19-24,monolingual_EN
NI10FBP_0101_3481.216_3482.517,-1,10,19-24,62,19-24,same,female,19-24,monolingual_ZH
NI63MBP_0101_3482.349_3482.984,-1,63,19-24,10,19-24,same,male,19-24,monolingual_ZH
NI46FBQ_0101_3482.890_3486.120,-1,46,19-24,63,19-24,same,female,19-24,monolingual_ZH
NI10FBP_0101_3483.065_3489.324,-1,10,19-24,46,19-24,same,female,19-24,code_switched
NI03FBX_0101_3483.404_3490.779,-1,3,19-24,10,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3483.484_3485.274,-1,59,19-24,3,19-24,same,female,19-24,monolingual_ZH
NI36MBQ_0101_3483.544_3486.206,-1,36,19-24,59,19-24,same,male,19-24,code_switched
NI39FBP_0101_3484.117_3490.527,-1,39,19-24,36,19-24,same,female,19-24,code_switched
NI62MBQ_0101_3485.031_3491.335,-1,62,19-24,39,19-24,same,male,19-24,monolingual_EN
NI63MBP_0101_3485.165_3487.808,-1,63,19-24,62,19-24,same,male,19-24,monolingual_EN
NI59FBQ_0101_3485.986_3491.002,-1,59,19-24,63,19-24,same,female,19-24,monolingual_ZH
NI46FBQ_0101_3486.120_3489.615,-1,46,19-24,59,19-24,same,female,19-24,monolingual_EN
NI04FBX_0101_3486.452_3487.465,-1,4,19-24,46,19-24,same,female,19-24,monolingual_EN
NI52MBQ_0101_3487.110_3491.690,-1,52,19-24,4,19-24,same,male,19-24,code_switched
NI46FBQ_0201_3487.122_3491.910,-1,46,19-24,52,19-24,same,female,19-24,code_switched
NI67MBQ_0101_3487.496_3492.396,-1,67,19-24,46,19-24,same,male,19-24,code_switched
NI54FBQ_0101_3488.321_3492.235,-1,54,19-24,67,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3489.292_3489.759,-1,36,19-24,54,19-24,same,male,19-24,monolingual_ZH
NI46FBQ_0101_3489.615_3493.540,-1,46,19-24,36,19-24,same,female,19-24,code_switched
NI10FBP_0101_3489.745_3495.297,-1,10,19-24,46,19-24,same,female,19-24,code_switched
NI63MBP_0101_3490.047_3492.076,-1,63,19-24,10,19-24,same,male,19-24,monolingual_EN
NI04FBX_0101_3490.444_3493.871,-1,4,19-24,63,19-24,same,female,19-24,monolingual_ZH
NI39FBP_0101_3490.547_3493.847,-1,39,19-24,4,19-24,same,female,19-24,code_switched
NI03FBX_0101_3490.779_3494.347,-1,3,19-24,39,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3491.382_3494.912,-1,59,19-24,3,19-24,same,female,19-24,code_switched
NI52MBQ_0101_3491.690_3497.684,-1,52,19-24,59,19-24,same,male,19-24,monolingual_ZH
NI62MBQ_0101_3491.808_3496.941,-1,62,19-24,52,19-24,same,male,19-24,monolingual_EN
NI46FBQ_0201_3491.910_3494.230,-1,46,19-24,62,19-24,same,female,19-24,code_switched
NI54FBQ_0101_3492.235_3497.705,-1,54,19-24,46,19-24,same,female,19-24,code_switched
NI46FBQ_0101_3493.550_3497.010,-1,46,19-24,54,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3493.655_3494.590,-1,36,19-24,46,19-24,same,male,19-24,code_switched
NI39FBP_0101_3493.847_3497.757,-1,39,19-24,36,19-24,same,female,19-24,code_switched
NI46FBQ_0201_3494.230_3498.228,-1,46,19-24,39,19-24,same,female,19-24,code_switched
NI03FBX_0101_3494.487_3495.867,-1,3,19-24,46,19-24,same,female,19-24,code_switched
NI67MBQ_0101_3494.795_3498.505,-1,67,19-24,3,19-24,same,male,19-24,code_switched
NI63MBP_0101_3495.816_3496.579,-1,63,19-24,67,19-24,same,male,19-24,monolingual_ZH
NI59FBQ_0101_3495.872_3497.092,-1,59,19-24,63,19-24,same,female,19-24,monolingual_ZH
NI10FBP_0101_3495.896_3502.587,-1,10,19-24,59,19-24,same,female,19-24,monolingual_EN
NI03FBX_0101_3496.206_3498.829,-1,3,19-24,10,19-24,same,female,19-24,code_switched
NI46FBQ_0101_3497.020_3501.620,-1,46,19-24,3,19-24,same,female,19-24,code_switched
NI62MBQ_0101_3497.273_3499.396,-1,62,19-24,46,19-24,same,male,19-24,code_switched
NI59FBQ_0101_3497.452_3501.762,-1,59,19-24,62,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3497.576_3498.394,-1,36,19-24,59,19-24,same,male,19-24,monolingual_ZH
NI54FBQ_0101_3497.705_3505.094,-1,54,19-24,36,19-24,same,female,19-24,code_switched
NI39FBP_0101_3497.757_3503.107,-1,39,19-24,54,19-24,same,female,19-24,code_switched
NI63MBP_0101_3498.122_3500.422,-1,63,19-24,39,19-24,same,male,19-24,code_switched
NI46FBQ_0201_3498.228_3502.927,-1,46,19-24,63,19-24,same,female,19-24,code_switched
NI67MBQ_0101_3498.875_3501.945,-1,67,19-24,46,19-24,same,male,19-24,code_switched
NI03FBX_0101_3499.137_3500.557,-1,3,19-24,67,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3499.938_3500.406,-1,36,19-24,3,19-24,same,male,19-24,monolingual_ZH
NI62MBQ_0101_3500.049_3507.969,-1,62,19-24,36,19-24,same,male,19-24,code_switched
NI52MBQ_0101_3500.151_3517.644,-1,52,19-24,62,19-24,same,male,19-24,code_switched
NI03FBX_0101_3500.557_3507.552,-1,3,19-24,52,19-24,same,female,19-24,monolingual_ZH
NI63MBP_0101_3500.854_3502.565,-1,63,19-24,3,19-24,same,male,19-24,monolingual_ZH
NI36MBQ_0101_3501.237_3505.611,-1,36,19-24,63,19-24,same,male,19-24,code_switched
NI46FBQ_0101_3501.630_3506.810,-1,46,19-24,36,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3501.942_3503.632,-1,59,19-24,46,19-24,same,female,19-24,monolingual_ZH
NI67MBQ_0101_3502.345_3504.255,-1,67,19-24,59,19-24,same,male,19-24,code_switched
NI46FBQ_0201_3502.927_3506.969,-1,46,19-24,67,19-24,same,female,19-24,code_switched
NI39FBP_0101_3503.137_3506.827,-1,39,19-24,46,19-24,same,female,19-24,monolingual_ZH
NI10FBP_0101_3503.288_3507.147,-1,10,19-24,39,19-24,same,female,19-24,monolingual_EN
NI63MBP_0101_3503.399_3509.830,-1,63,19-24,10,19-24,same,male,19-24,monolingual_ZH
NI67MBQ_0101_3504.503_3505.703,-1,67,19-24,63,19-24,same,male,19-24,code_switched
NI59FBQ_0101_3504.662_3507.090,-1,59,19-24,67,19-24,same,female,19-24,monolingual_ZH
NI54FBQ_0101_3505.094_3517.645,-1,54,19-24,59,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3505.611_3511.379,-1,36,19-24,54,19-24,same,male,19-24,code_switched
NI67MBQ_0101_3506.013_3508.643,-1,67,19-24,36,19-24,same,male,19-24,code_switched
NI46FBQ_0101_3506.810_3511.180,-1,46,19-24,67,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3507.090_3509.700,-1,59,19-24,46,19-24,same,female,19-24,monolingual_ZH
NI10FBP_0101_3507.147_3508.716,-1,10,19-24,59,19-24,same,female,19-24,monolingual_EN
NI46FBQ_0201_3507.614_3511.373,-1,46,19-24,10,19-24,same,female,19-24,code_switched
NI04FBX_0101_3507.791_3510.284,-1,4,19-24,46,19-24,same,female,19-24,monolingual_ZH
NI03FBX_0101_3508.187_3512.197,-1,3,19-24,4,19-24,same,female,19-24,code_switched
NI62MBQ_0101_3508.239_3512.329,-1,62,19-24,3,19-24,same,male,19-24,code_switched
NI10FBP_0101_3508.716_3510.094,-1,10,19-24,62,19-24,same,female,19-24,monolingual_EN
NI67MBQ_0101_3509.231_3511.716,-1,67,19-24,10,19-24,same,male,19-24,code_switched
NI39FBP_0101_3509.577_3514.077,-1,39,19-24,67,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3510.290_3514.930,-1,59,19-24,39,19-24,same,female,19-24,code_switched
NI10FBP_0101_3511.178_3518.142,-1,10,19-24,59,19-24,same,female,19-24,monolingual_ZH
NI46FBQ_0101_3511.200_3515.120,-1,46,19-24,10,19-24,same,female,19-24,code_switched
NI04FBX_0101_3511.554_3520.799,-1,4,19-24,46,19-24,same,female,19-24,code_switched
NI46FBQ_0201_3512.218_3518.487,-1,46,19-24,4,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3512.327_3512.768,-1,36,19-24,46,19-24,same,male,19-24,monolingual_ZH
NI03FBX_0101_3512.532_3517.206,-1,3,19-24,36,19-24,same,female,19-24,code_switched
NI63MBP_0101_3513.082_3516.352,-1,63,19-24,3,19-24,same,male,19-24,code_switched
NI62MBQ_0101_3513.114_3515.113,-1,62,19-24,63,19-24,same,male,19-24,code_switched
NI67MBQ_0101_3513.256_3517.460,-1,67,19-24,62,19-24,same,male,19-24,code_switched
NI39FBP_0101_3514.077_3517.837,-1,39,19-24,67,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3514.930_3516.062,-1,59,19-24,39,19-24,same,female,19-24,monolingual_ZH
NI46FBQ_0101_3515.130_3518.610,-1,46,19-24,59,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3516.062_3517.752,-1,59,19-24,46,19-24,same,female,19-24,monolingual_ZH
NI63MBP_0101_3516.352_3518.098,-1,63,19-24,59,19-24,same,male,19-24,monolingual_ZH
NI62MBQ_0101_3516.646_3522.941,-1,62,19-24,63,19-24,same,male,19-24,code_switched
NI54FBQ_0101_3517.645_3520.220,-1,54,19-24,62,19-24,same,female,19-24,code_switched
NI39FBP_0101_3517.837_3523.667,-1,39,19-24,54,19-24,same,female,19-24,code_switched
NI03FBX_0101_3518.245_3519.517,-1,3,19-24,39,19-24,same,female,19-24,monolingual_ZH
NI59FBQ_0101_3518.302_3520.802,-1,59,19-24,3,19-24,same,female,19-24,monolingual_ZH
NI46FBQ_0201_3518.487_3523.380,-1,46,19-24,59,19-24,same,female,19-24,code_switched
NI46FBQ_0101_3518.620_3520.970,-1,46,19-24,46,19-24,same,female,19-24,code_switched
NI10FBP_0101_3519.188_3522.957,-1,10,19-24,46,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3519.237_3522.509,-1,36,19-24,10,19-24,same,male,19-24,monolingual_EN
NI52MBQ_0101_3519.617_3521.345,-1,52,19-24,36,19-24,same,male,19-24,code_switched
NI03FBX_0101_3520.219_3523.346,-1,3,19-24,52,19-24,same,female,19-24,monolingual_ZH
NI54FBQ_0101_3520.390_3523.010,-1,54,19-24,3,19-24,same,female,19-24,code_switched
NI46FBQ_0101_3521.000_3525.940,-1,46,19-24,54,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3521.132_3523.162,-1,59,19-24,46,19-24,same,female,19-24,monolingual_ZH
NI04FBX_0101_3521.318_3524.475,-1,4,19-24,59,19-24,same,female,19-24,code_switched
NI63MBP_0101_3521.386_3525.463,-1,63,19-24,4,19-24,same,male,19-24,code_switched
NI67MBQ_0101_3521.653_3523.983,-1,67,19-24,63,19-24,same,male,19-24,code_switched
NI36MBQ_0101_3522.821_3523.184,-1,36,19-24,67,19-24,same,male,19-24,monolingual_EN
NI54FBQ_0101_3523.010_3526.475,-1,54,19-24,36,19-24,same,female,19-24,code_switched
NI03FBX_0101_3523.346_3528.286,-1,3,19-24,54,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3523.359_3526.049,-1,59,19-24,3,19-24,same,female,19-24,monolingual_ZH
NI46FBQ_0201_3523.380_3525.810,-1,46,19-24,59,19-24,same,female,19-24,code_switched
NI10FBP_0101_3523.646_3529.826,-1,10,19-24,46,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3523.976_3525.021,-1,36,19-24,10,19-24,same,male,19-24,monolingual_EN
NI67MBQ_0101_3524.373_3528.743,-1,67,19-24,36,19-24,same,male,19-24,code_switched
NI39FBP_0101_3525.317_3530.187,-1,39,19-24,67,19-24,same,female,19-24,code_switched
NI62MBQ_0101_3525.356_3528.139,-1,62,19-24,39,19-24,same,male,19-24,code_switched
NI36MBQ_0101_3525.597_3528.317,-1,36,19-24,62,19-24,same,male,19-24,code_switched
NI04FBX_0101_3525.681_3527.944,-1,4,19-24,36,19-24,same,female,19-24,code_switched
NI46FBQ_0201_3525.810_3532.509,-1,46,19-24,4,19-24,same,female,19-24,code_switched
NI52MBQ_0101_3525.902_3532.220,-1,52,19-24,46,19-24,same,male,19-24,monolingual_ZH
NI46FBQ_0101_3525.980_3528.990,-1,46,19-24,52,19-24,same,female,19-24,monolingual_EN
NI59FBQ_0101_3526.049_3527.014,-1,59,19-24,46,19-24,same,female,19-24,monolingual_ZH
NI54FBQ_0101_3526.475_3529.191,-1,54,19-24,59,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3527.618_3531.869,-1,59,19-24,54,19-24,same,female,19-24,code_switched
NI04FBX_0101_3528.099_3531.320,-1,4,19-24,59,19-24,same,female,19-24,monolingual_ZH
NI03FBX_0101_3528.697_3535.647,-1,3,19-24,4,19-24,same,female,19-24,code_switched
NI67MBQ_0101_3528.915_3531.843,-1,67,19-24,3,19-24,same,male,19-24,code_switched
NI36MBQ_0101_3528.973_3530.220,-1,36,19-24,67,19-24,same,male,19-24,monolingual_EN
NI46FBQ_0101_3528.990_3529.560,-1,46,19-24,36,19-24,same,female,19-24,monolingual_EN
NI46FBQ_0101_3529.560_3535.030,-1,46,19-24,46,19-24,same,female,19-24,code_switched
NI62MBQ_0101_3529.693_3534.262,-1,62,19-24,46,19-24,same,male,19-24,code_switched
NI39FBP_0101_3530.187_3531.297,-1,39,19-24,62,19-24,same,female,19-24,monolingual_ZH
NI10FBP_0101_3530.439_3536.280,-1,10,19-24,39,19-24,same,female,19-24,code_switched
NI39FBP_0101_3531.297_3539.877,-1,39,19-24,10,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3531.596_3533.535,-1,36,19-24,39,19-24,same,male,19-24,monolingual_EN
NI04FBX_0101_3531.761_3538.773,-1,4,19-24,36,19-24,same,female,19-24,code_switched
NI67MBQ_0101_3531.843_3533.753,-1,67,19-24,4,19-24,same,male,19-24,code_switched
NI59FBQ_0101_3532.171_3537.711,-1,59,19-24,67,19-24,same,female,19-24,code_switched
NI52MBQ_0101_3532.220_3538.980,-1,52,19-24,59,19-24,same,male,19-24,code_switched
NI46FBQ_0201_3532.509_3537.062,-1,46,19-24,52,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3533.829_3536.225,-1,36,19-24,46,19-24,same,male,19-24,monolingual_EN
NI67MBQ_0101_3533.877_3536.647,-1,67,19-24,36,19-24,same,male,19-24,code_switched
NI63MBP_0101_3534.043_3538.043,-1,63,19-24,67,19-24,same,male,19-24,code_switched
NI62MBQ_0101_3534.835_3540.812,-1,62,19-24,63,19-24,same,male,19-24,code_switched
NI46FBQ_0101_3535.030_3536.090,-1,46,19-24,62,19-24,same,female,19-24,code_switched
NI54FBQ_0101_3535.751_3554.786,-1,54,19-24,46,19-24,same,female,19-24,code_switched
NI46FBQ_0101_3536.110_3538.910,-1,46,19-24,54,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3536.345_3539.058,-1,36,19-24,46,19-24,same,male,19-24,code_switched
NI03FBX_0101_3536.443_3546.676,-1,3,19-24,36,19-24,same,female,19-24,monolingual_ZH
NI46FBQ_0201_3537.062_3545.197,-1,46,19-24,3,19-24,same,female,19-24,code_switched
NI10FBP_0101_3537.122_3540.642,-1,10,19-24,46,19-24,same,female,19-24,code_switched
NI63MBP_0101_3538.587_3542.110,-1,63,19-24,10,19-24,same,male,19-24,monolingual_ZH
NI46FBQ_0101_3538.930_3543.210,-1,46,19-24,63,19-24,same,female,19-24,code_switched
NI52MBQ_0101_3538.980_3558.668,-1,52,19-24,46,19-24,same,male,19-24,code_switched
NI04FBX_0101_3539.318_3543.654,-1,4,19-24,52,19-24,same,female,19-24,code_switched
NI39FBP_0101_3539.877_3543.547,-1,39,19-24,4,19-24,same,female,19-24,monolingual_EN
NI36MBQ_0101_3540.136_3550.136,-1,36,19-24,39,19-24,same,male,19-24,code_switched
NI59FBQ_0101_3540.331_3541.311,-1,59,19-24,36,19-24,same,female,19-24,monolingual_ZH
NI62MBQ_0101_3540.812_3544.495,-1,62,19-24,59,19-24,same,male,19-24,code_switched
NI10FBP_0101_3541.619_3547.871,-1,10,19-24,62,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3542.071_3543.891,-1,59,19-24,10,19-24,same,female,19-24,monolingual_ZH
NI46FBQ_0101_3543.240_3548.950,-1,46,19-24,59,19-24,same,female,19-24,code_switched
NI39FBP_0101_3543.547_3549.507,-1,39,19-24,46,19-24,same,female,19-24,code_switched
NI04FBX_0101_3544.148_3549.213,-1,4,19-24,39,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3544.331_3546.151,-1,59,19-24,4,19-24,same,female,19-24,monolingual_ZH
NI62MBQ_0101_3544.495_3548.899,-1,62,19-24,59,19-24,same,male,19-24,code_switched
NI59FBQ_0101_3546.421_3550.771,-1,59,19-24,62,19-24,same,female,19-24,monolingual_ZH
NI46FBQ_0201_3546.491_3552.326,-1,46,19-24,59,19-24,same,female,19-24,code_switched
NI03FBX_0101_3546.884_3555.610,-1,3,19-24,46,19-24,same,female,19-24,code_switched
NI10FBP_0101_3548.238_3552.148,-1,10,19-24,3,19-24,same,female,19-24,monolingual_ZH
NI46FBQ_0101_3549.000_3558.180,-1,46,19-24,10,19-24,same,female,19-24,code_switched
NI39FBP_0101_3549.547_3551.967,-1,39,19-24,46,19-24,same,female,19-24,code_switched
NI63MBP_0101_3549.811_3552.771,-1,63,19-24,39,19-24,same,male,19-24,code_switched
NI04FBX_0101_3549.913_3559.327,-1,4,19-24,63,19-24,same,female,19-24,code_switched
NI36MBQ_0101_3551.613_3553.066,-1,36,19-24,4,19-24,same,male,19-24,monolingual_ZH
NI39FBP_0101_3551.977_3557.607,-1,39,19-24,36,19-24,same,female,19-24,monolingual_ZH
NI46FBQ_0201_3552.326_3557.291,-1,46,19-24,39,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3552.368_3553.618,-1,59,19-24,46,19-24,same,female,19-24,monolingual_ZH
NI10FBP_0101_3552.646_3555.962,-1,10,19-24,59,19-24,same,female,19-24,code_switched
NI59FBQ_0101_3553.618_3554.776,-1,59,19-24,10,19-24,same,female,19-24,monolingual_ZH
NI36MBQ_0101_3554.236_3555.694,-1,36,19-24,59,19-24,same,male,19-24,code_switched
NI54FBQ_0101_3555.992_3566.910,-1,54,19-24,36,19-24,same,female,19-24,code_switched
