utt_id,file_id,speaker,speaker_gender_mode,prev_speaker,interlocutor_gender,gender_match,lang,condition
train_1166_4,train_1166_4,MAYA,female,DUSHYANT,male,different,CS,code_switched
train_1167_0,train_1167_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1167_1,train_1167_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1168_3,train_1168_3,MAYA,female,,,unknown,CS,code_switched
train_1169_5,train_1169_5,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1169_6,train_1169_6,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1169_7,train_1169_7,MAYA,female,SAHIL,male,different,EN,monolingual_EN
train_117_0,train_117_0,MAYA,female,,,unknown,CS,code_switched
train_1171_0,train_1171_0,MAYA,female,,,unknown,CS,code_switched
train_1171_1,train_1171_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1172_0,train_1172_0,MONISHA,female,,,unknown,CS,code_switched
train_1172_1,train_1172_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_1173_0,train_1173_0,KISMI,female,,,unknown,CS,code_switched
train_1173_1,train_1173_1,INDRAVARDHAN,male,KISMI,female,different,CS,code_switched
train_1173_2,train_1173_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1174_0,train_1174_0,MAYA,female,,,unknown,HI,monolingual_HI
train_1175_0,train_1175_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1175_1,train_1175_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1176_0,train_1176_0,MONISHA,female,,,unknown,CS,code_switched
train_1177_0,train_1177_0,ROSESH,male,,,unknown,CS,code_switched
train_1177_1,train_1177_1,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_1178_0,train_1178_0,SAHIL,male,,,unknown,CS,code_switched
train_1178_1,train_1178_1,JUGALKISHORE,male,SAHIL,male,same,HI,monolingual_HI
train_1178_2,train_1178_2,SAHIL,male,JUGALKISHORE,male,same,HI,monolingual_HI
train_1179_3,train_1179_3,MONISHA,female,,,unknown,CS,code_switched
train_1179_4,train_1179_4,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1179_5,train_1179_5,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
train_1179_6,train_1179_6,SAHIL,male,MONISHA,female,different,CS,code_switched
train_118_0,train_118_0,SAHIL,male,,,unknown,HI,monolingual_HI
train_118_1,train_118_1,SONIYA,female,SAHIL,male,different,CS,code_switched
train_118_2,train_118_2,INDRAVARDHAN,male,SONIYA,female,different,CS,code_switched
train_1180_0,train_1180_0,MAYA,female,,,unknown,CS,code_switched
train_1180_1,train_1180_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1181_4,train_1181_4,MAYA,female,,,unknown,CS,code_switched
train_1181_5,train_1181_5,MAYA,female,MAYA,female,same,CS,code_switched
train_1181_6,train_1181_6,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1183_0,train_1183_0,MONISHA,female,,,unknown,CS,code_switched
train_1183_1,train_1183_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_1184_0,train_1184_0,MAYA,female,,,unknown,CS,code_switched
train_1184_1,train_1184_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1184_3,train_1184_3,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_1185_3,train_1185_3,AMAR TWANSHU,male,,,unknown,CS,code_switched
train_1185_4,train_1185_4,SAHIL,male,AMAR TWANSHU,male,same,CS,code_switched
train_1185_5,train_1185_5,AMAR TWANSHU,male,SAHIL,male,same,CS,code_switched
train_1185_6,train_1185_6,INDRAVARDHAN,male,AMAR TWANSHU,male,same,CS,code_switched
train_1186_0,train_1186_0,MAYA,female,,,unknown,CS,code_switched
train_1186_1,train_1186_1,SAHIL,male,MAYA,female,different,CS,code_switched
train_1186_2,train_1186_2,MAYA,female,SAHIL,male,different,CS,code_switched
train_1187_0,train_1187_0,MAYA,female,,,unknown,CS,code_switched
train_1188_0,train_1188_0,MONISHA,female,,,unknown,CS,code_switched
train_1188_1,train_1188_1,MONISHA,female,MONISHA,female,same,CS,code_switched
train_1188_2,train_1188_2,SAHIL,male,MONISHA,female,different,EN,monolingual_EN
train_1189_0,train_1189_0,MONISHA,female,,,unknown,HI,monolingual_HI
train_1189_1,train_1189_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_119_0,train_119_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_119_1,train_119_1,SONIYA,female,INDRAVARDHAN,male,different,HI,monolingual_HI
train_119_2,train_119_2,INDRAVARDHAN,male,SONIYA,female,different,CS,code_switched
train_119_3,train_119_3,MADHUSUDAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_119_4,train_119_4,INDRAVARDHAN,male,MADHUSUDAN,male,same,HI,monolingual_HI
train_119_5,train_119_5,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_119_6,train_119_6,MADHUSUDAN,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_119_7,train_119_7,INDRAVARDHAN,male,MADHUSUDAN,male,same,CS,code_switched
train_1190_2,train_1190_2,SAHIL,male,,,unknown,CS,code_switched
train_1191_0,train_1191_0,MAYA,female,,,unknown,CS,code_switched
train_1191_1,train_1191_1,SAHIL,male,MAYA,female,different,EN,monolingual_EN
train_1191_2,train_1191_2,MAYA,female,SAHIL,male,different,CS,code_switched
train_1191_4,train_1191_4,MAYA,female,MAYA,female,same,EN,monolingual_EN
train_1191_8,train_1191_8,MAYA,female,MAYA,female,same,CS,code_switched
train_1192_2,train_1192_2,MAYA,female,,,unknown,CS,code_switched
train_1192_3,train_1192_3,SAHIL,male,MAYA,female,different,CS,code_switched
train_1193_1,train_1193_1,MAYA,female,,,unknown,EN,monolingual_EN
train_1193_2,train_1193_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1193_3,train_1193_3,ROSESH,male,INDRAVARDHAN,male,same,CS,code_switched
train_1193_4,train_1193_4,MAYA,female,ROSESH,male,different,EN,monolingual_EN
train_1193_5,train_1193_5,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1194_0,train_1194_0,MONISHA,female,,,unknown,CS,code_switched
train_1194_1,train_1194_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1195_1,train_1195_1,MAYA,female,,,unknown,EN,monolingual_EN
train_1195_2,train_1195_2,INSPECTOR,male,MAYA,female,different,CS,code_switched
train_1196_0,train_1196_0,MONISHA,female,,,unknown,CS,code_switched
train_1196_1,train_1196_1,ROSESH,male,MONISHA,female,different,CS,code_switched
train_1196_2,train_1196_2,MAYA,female,ROSESH,male,different,CS,code_switched
train_1197_0,train_1197_0,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_1197_1,train_1197_1,BAA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1197_2,train_1197_2,MAYA,female,BAA,female,same,CS,code_switched
train_1197_3,train_1197_3,BAA,female,MAYA,female,same,HI,monolingual_HI
train_1197_4,train_1197_4,MAYA,female,BAA,female,same,CS,code_switched
train_1197_5,train_1197_5,BAA,female,MAYA,female,same,HI,monolingual_HI
train_1198_2,train_1198_2,MAYA,female,,,unknown,CS,code_switched
train_1199_3,train_1199_3,MONISHA,female,,,unknown,CS,code_switched
train_1199_5,train_1199_5,MAYA,female,MONISHA,female,same,CS,code_switched
train_12_0,train_12_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_12_1,train_12_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_12_2,train_12_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_12_3,train_12_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_120_0,train_120_0,MAYA,female,,,unknown,HI,monolingual_HI
train_1200_0,train_1200_0,MONISHA,female,,,unknown,HI,monolingual_HI
train_1200_1,train_1200_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1201_0,train_1201_0,ROSESH,male,,,unknown,CS,code_switched
train_1201_1,train_1201_1,MAYA,female,ROSESH,male,different,CS,code_switched
train_1203_0,train_1203_0,MAYA,female,,,unknown,CS,code_switched
train_1203_1,train_1203_1,ROSESH,male,MAYA,female,different,HI,monolingual_HI
train_1203_2,train_1203_2,MAYA,female,ROSESH,male,different,CS,code_switched
train_1203_3,train_1203_3,ROSESH,male,MAYA,female,different,CS,code_switched
train_1203_4,train_1203_4,ROSESH,male,ROSESH,male,same,HI,monolingual_HI
train_1203_5,train_1203_5,MAYA,female,ROSESH,male,different,HI,monolingual_HI
train_1203_6,train_1203_6,ROSESH,male,MAYA,female,different,EN,monolingual_EN
train_1203_7,train_1203_7,MONISHA,female,ROSESH,male,different,HI,monolingual_HI
train_1203_8,train_1203_8,MONISHA,female,MONISHA,female,same,CS,code_switched
train_1203_9,train_1203_9,ROSESH,male,MONISHA,female,different,CS,code_switched
train_1203_10,train_1203_10,MAYA,female,ROSESH,male,different,CS,code_switched
train_1203_11,train_1203_11,MAYA,female,MAYA,female,same,CS,code_switched
train_1203_12,train_1203_12,ROSESH,male,MAYA,female,different,HI,monolingual_HI
train_1203_13,train_1203_13,MAYA,female,ROSESH,male,different,CS,code_switched
train_1203_14,train_1203_14,MONISHA,female,MAYA,female,same,HI,monolingual_HI
train_1203_15,train_1203_15,MAYA,female,MONISHA,female,same,CS,code_switched
train_1203_16,train_1203_16,MAYA,female,MAYA,female,same,HI,monolingual_HI
train_1203_17,train_1203_17,MAYA,female,MAYA,female,same,CS,code_switched
train_1204_0,train_1204_0,RITA,female,,,unknown,CS,code_switched
train_1204_1,train_1204_1,MAYA,female,RITA,female,same,HI,monolingual_HI
train_1204_2,train_1204_2,RITA,female,MAYA,female,same,CS,code_switched
train_1204_3,train_1204_3,MAYA,female,RITA,female,same,HI,monolingual_HI
train_1206_0,train_1206_0,NAISHA,female,,,unknown,CS,code_switched
train_1206_1,train_1206_1,JUGALKISHORE,male,NAISHA,female,different,CS,code_switched
train_1207_0,train_1207_0,MONISHA,female,,,unknown,CS,code_switched
train_1207_1,train_1207_1,SIMPLE,female,MONISHA,female,same,EN,monolingual_EN
train_1207_2,train_1207_2,ROSESH,male,SIMPLE,female,different,CS,code_switched
train_1207_3,train_1207_3,MAYA,female,ROSESH,male,different,CS,code_switched
train_1207_4,train_1207_4,SIMPLE,female,MAYA,female,same,CS,code_switched
train_1208_0,train_1208_0,MAYA,female,,,unknown,EN,monolingual_EN
train_1208_1,train_1208_1,MAYA,female,MAYA,female,same,EN,monolingual_EN
train_1208_2,train_1208_2,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_1208_3,train_1208_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1208_4,train_1208_4,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_121_0,train_121_0,ROSESH,male,,,unknown,CS,code_switched
train_121_1,train_121_1,MONISHA,female,ROSESH,male,different,CS,code_switched
train_121_2,train_121_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_1210_0,train_1210_0,MAYA,female,,,unknown,CS,code_switched
train_1210_1,train_1210_1,INDRAVARDHAN,male,MAYA,female,different,EN,monolingual_EN
train_1210_2,train_1210_2,ROSESH,male,INDRAVARDHAN,male,same,CS,code_switched
train_1211_0,train_1211_0,SAHIL,male,,,unknown,CS,code_switched
train_1211_1,train_1211_1,MAYA,female,SAHIL,male,different,CS,code_switched
train_1211_3,train_1211_3,MAYA,female,MAYA,female,same,CS,code_switched
train_1212_5,train_1212_5,MAYA,female,,,unknown,HI,monolingual_HI
train_1212_6,train_1212_6,SAHIL,male,MAYA,female,different,CS,code_switched
train_1212_7,train_1212_7,MAYA,female,SAHIL,male,different,HI,monolingual_HI
train_1212_8,train_1212_8,SAHIL,male,MAYA,female,different,CS,code_switched
train_1213_0,train_1213_0,RADHABAI,female,,,unknown,HI,monolingual_HI
train_1213_1,train_1213_1,SAHIL,male,RADHABAI,female,different,CS,code_switched
train_1213_2,train_1213_2,RADHABAI,female,SAHIL,male,different,CS,code_switched
train_1213_3,train_1213_3,SAHIL,male,RADHABAI,female,different,CS,code_switched
train_1214_0,train_1214_0,ROSESH,male,,,unknown,HI,monolingual_HI
train_1214_1,train_1214_1,SAHIL,male,ROSESH,male,same,EN,monolingual_EN
train_1214_2,train_1214_2,ROSESH,male,SAHIL,male,same,HI,monolingual_HI
train_1214_3,train_1214_3,SAHIL,male,ROSESH,male,same,CS,code_switched
train_1214_4,train_1214_4,ROSESH,male,SAHIL,male,same,HI,monolingual_HI
train_1214_5,train_1214_5,SAHIL,male,ROSESH,male,same,CS,code_switched
train_1214_6,train_1214_6,MONISHA,female,SAHIL,male,different,CS,code_switched
train_1214_7,train_1214_7,SAHIL,male,MONISHA,female,different,HI,monolingual_HI
train_1216_1,train_1216_1,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1216_2,train_1216_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1217_2,train_1217_2,MONISHA,female,,,unknown,CS,code_switched
train_1217_3,train_1217_3,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1219_0,train_1219_0,ROSESH,male,,,unknown,HI,monolingual_HI
train_1219_1,train_1219_1,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_1219_2,train_1219_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1219_3,train_1219_3,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1219_4,train_1219_4,ROSESH,male,INDRAVARDHAN,male,same,CS,code_switched
train_1220_0,train_1220_0,MONISHA,female,,,unknown,CS,code_switched
train_1220_1,train_1220_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_1221_2,train_1221_2,DUSHYANT,male,,,unknown,CS,code_switched
train_1221_3,train_1221_3,INDRAVARDHAN,male,DUSHYANT,male,same,CS,code_switched
train_1221_5,train_1221_5,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1221_6,train_1221_6,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1221_7,train_1221_7,DUSHYANT,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_1222_2,train_1222_2,MONISHA,female,,,unknown,CS,code_switched
train_1222_4,train_1222_4,MONISHA,female,MONISHA,female,same,CS,code_switched
train_1222_5,train_1222_5,MONISHA,female,MONISHA,female,same,CS,code_switched
train_1222_6,train_1222_6,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
train_1222_7,train_1222_7,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1222_8,train_1222_8,SONIYA,female,MONISHA,female,same,CS,code_switched
train_1224_0,train_1224_0,MAYA,female,,,unknown,CS,code_switched
train_1225_0,train_1225_0,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_1225_1,train_1225_1,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1225_2,train_1225_2,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1226_0,train_1226_0,MONISHA,female,,,unknown,HI,monolingual_HI
train_1226_1,train_1226_1,ROSESH,male,MONISHA,female,different,EN,monolingual_EN
train_1226_2,train_1226_2,MONISHA,female,ROSESH,male,different,CS,code_switched
train_1226_3,train_1226_3,MAYA,female,MONISHA,female,same,HI,monolingual_HI
train_1227_2,train_1227_2,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1227_3,train_1227_3,ROSESH,male,INDRAVARDHAN,male,same,EN,monolingual_EN
train_1228_0,train_1228_0,ROSESH,male,,,unknown,CS,code_switched
train_1228_1,train_1228_1,SHARMAN,male,ROSESH,male,same,CS,code_switched
train_1228_2,train_1228_2,ROSESH,male,SHARMAN,male,same,HI,monolingual_HI
train_1228_3,train_1228_3,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_1228_4,train_1228_4,ROSESH,male,INDRAVARDHAN,male,same,CS,code_switched
train_1228_5,train_1228_5,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_1229_0,train_1229_0,SAHIL,male,,,unknown,CS,code_switched
train_1229_1,train_1229_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1229_2,train_1229_2,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_123_0,train_123_0,MAYA,female,,,unknown,EN,monolingual_EN
train_123_1,train_123_1,MONISHA,female,MAYA,female,same,CS,code_switched
train_123_2,train_123_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_123_3,train_123_3,MONISHA,female,MAYA,female,same,HI,monolingual_HI
train_123_4,train_123_4,MAYA,female,MONISHA,female,same,CS,code_switched
train_1230_0,train_1230_0,MAYA,female,,,unknown,CS,code_switched
train_1230_1,train_1230_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1230_2,train_1230_2,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1230_3,train_1230_3,MAYA,female,MONISHA,female,same,HI,monolingual_HI
train_1231_2,train_1231_2,ROSESH,male,,,unknown,HI,monolingual_HI
train_1231_3,train_1231_3,INDRAVARDHAN,male,ROSESH,male,same,HI,monolingual_HI
train_1233_0,train_1233_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1233_1,train_1233_1,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1234_2,train_1234_2,MAYA,female,,,unknown,CS,code_switched
train_1234_3,train_1234_3,MAYA,female,MAYA,female,same,CS,code_switched
train_1235_0,train_1235_0,ROSESH,male,,,unknown,CS,code_switched
train_1235_1,train_1235_1,ROSESH,male,ROSESH,male,same,CS,code_switched
train_1236_0,train_1236_0,BABU,male,,,unknown,CS,code_switched
train_1236_1,train_1236_1,SAHIL,male,BABU,male,same,CS,code_switched
train_1236_2,train_1236_2,MAYA,female,SAHIL,male,different,CS,code_switched
train_1236_3,train_1236_3,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1236_4,train_1236_4,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_1236_5,train_1236_5,MAYA,female,INDRAVARDHAN,male,different,EN,monolingual_EN
train_1236_6,train_1236_6,MONISHA,female,MAYA,female,same,EN,monolingual_EN
train_1236_7,train_1236_7,MAYA,female,MONISHA,female,same,CS,code_switched
train_1237_1,train_1237_1,MAYA,female,,,unknown,HI,monolingual_HI
train_1237_2,train_1237_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1238_0,train_1238_0,MONISHA,female,,,unknown,CS,code_switched
train_1238_1,train_1238_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_1239_0,train_1239_0,ROSESH,male,,,unknown,CS,code_switched
train_1239_1,train_1239_1,DUSHYANT,male,ROSESH,male,same,HI,monolingual_HI
train_1239_2,train_1239_2,DUSHYANT,male,DUSHYANT,male,same,CS,code_switched
train_1239_3,train_1239_3,MAYA,female,DUSHYANT,male,different,CS,code_switched
train_124_0,train_124_0,MAYA,female,,,unknown,CS,code_switched
train_124_1,train_124_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1240_0,train_1240_0,MONISHA,female,,,unknown,CS,code_switched
train_1240_1,train_1240_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1241_0,train_1241_0,MAYA,female,,,unknown,CS,code_switched
train_1241_2,train_1241_2,MAYA,female,MAYA,female,same,CS,code_switched
train_1241_5,train_1241_5,BAA,female,MAYA,female,same,HI,monolingual_HI
train_1241_6,train_1241_6,BAA,female,BAA,female,same,CS,code_switched
train_1241_7,train_1241_7,BAA,female,BAA,female,same,CS,code_switched
train_1242_0,train_1242_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1242_2,train_1242_2,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_1242_4,train_1242_4,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_1242_6,train_1242_6,SAHIL,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_1242_7,train_1242_7,SAHIL,male,SAHIL,male,same,EN,monolingual_EN
train_1242_8,train_1242_8,SAHIL,male,SAHIL,male,same,CS,code_switched
train_1242_9,train_1242_9,MONISHA,female,SAHIL,male,different,CS,code_switched
train_1242_10,train_1242_10,MONISHA,female,MONISHA,female,same,EN,monolingual_EN
train_1242_11,train_1242_11,SAHIL,male,MONISHA,female,different,EN,monolingual_EN
train_1242_12,train_1242_12,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
train_1242_13,train_1242_13,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1242_14,train_1242_14,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1243_0,train_1243_0,MAYA,female,,,unknown,HI,monolingual_HI
train_1243_1,train_1243_1,SAHIL,male,MAYA,female,different,CS,code_switched
train_1243_2,train_1243_2,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
train_1243_3,train_1243_3,MAYA,female,MONISHA,female,same,CS,code_switched
train_1244_0,train_1244_0,ROSESH,male,,,unknown,CS,code_switched
train_1244_1,train_1244_1,MONISHA,female,ROSESH,male,different,HI,monolingual_HI
train_1244_2,train_1244_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_1244_3,train_1244_3,MONISHA,female,MAYA,female,same,HI,monolingual_HI
train_1245_0,train_1245_0,MAYA,female,,,unknown,CS,code_switched
train_1245_1,train_1245_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1246_0,train_1246_0,SAHIL,male,,,unknown,CS,code_switched
train_1246_1,train_1246_1,MAYA,female,SAHIL,male,different,CS,code_switched
train_1247_0,train_1247_0,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_1247_1,train_1247_1,AMAR TWANSHU,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_1247_2,train_1247_2,INDRAVARDHAN,male,AMAR TWANSHU,male,same,CS,code_switched
train_1248_0,train_1248_0,ILA,female,,,unknown,HI,monolingual_HI
train_1248_1,train_1248_1,MAYA,female,ILA,female,same,HI,monolingual_HI
train_1248_2,train_1248_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_125_0,train_125_0,SAHIL,male,,,unknown,CS,code_switched
train_125_1,train_125_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1250_1,train_1250_1,MONISHA,female,,,unknown,EN,monolingual_EN
train_1250_2,train_1250_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_1251_0,train_1251_0,DUSHYANT,male,,,unknown,CS,code_switched
train_1251_1,train_1251_1,MAYA,female,DUSHYANT,male,different,HI,monolingual_HI
train_1251_2,train_1251_2,DUSHYANT,male,MAYA,female,different,CS,code_switched
train_1251_3,train_1251_3,DUSHYANT,male,DUSHYANT,male,same,CS,code_switched
train_1251_4,train_1251_4,MAYA,female,DUSHYANT,male,different,CS,code_switched
train_1252_0,train_1252_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1252_1,train_1252_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1252_2,train_1252_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1252_4,train_1252_4,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_1253_0,train_1253_0,ROSESH,male,,,unknown,HI,monolingual_HI
train_1253_1,train_1253_1,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_1254_5,train_1254_5,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1254_6,train_1254_6,VITTHAL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1255_0,train_1255_0,MAYA,female,,,unknown,CS,code_switched
train_1256_1,train_1256_1,SAHIL,male,,,unknown,CS,code_switched
train_1256_2,train_1256_2,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
train_1256_3,train_1256_3,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1257_4,train_1257_4,MONISHA,female,,,unknown,HI,monolingual_HI
train_1257_5,train_1257_5,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1257_6,train_1257_6,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
train_1257_7,train_1257_7,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1258_0,train_1258_0,SAHIL,male,,,unknown,CS,code_switched
train_1258_1,train_1258_1,SAHIL,male,SAHIL,male,same,CS,code_switched
train_1258_2,train_1258_2,MONISHA,female,SAHIL,male,different,CS,code_switched
train_1258_3,train_1258_3,MONISHA,female,MONISHA,female,same,CS,code_switched
train_1258_4,train_1258_4,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1259_2,train_1259_2,MAYA,female,,,unknown,CS,code_switched
train_126_0,train_126_0,MAYA,female,,,unknown,CS,code_switched
train_126_1,train_126_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1260_3,train_1260_3,SAHIL,male,,,unknown,CS,code_switched
train_1260_4,train_1260_4,MAYA,female,SAHIL,male,different,CS,code_switched
train_1261_0,train_1261_0,SAHIL,male,,,unknown,CS,code_switched
train_1261_1,train_1261_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1261_2,train_1261_2,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1263_0,train_1263_0,MAYA,female,,,unknown,CS,code_switched
train_1263_1,train_1263_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1263_2,train_1263_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1263_3,train_1263_3,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1263_4,train_1263_4,MAYA,female,INDRAVARDHAN,male,different,EN,monolingual_EN
train_1264_5,train_1264_5,MONISHA,female,,,unknown,CS,code_switched
train_1264_6,train_1264_6,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1265_0,train_1265_0,MAYA,female,,,unknown,CS,code_switched
train_1265_1,train_1265_1,MONISHA,female,MAYA,female,same,HI,monolingual_HI
train_1265_2,train_1265_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_1265_3,train_1265_3,MONISHA,female,MAYA,female,same,CS,code_switched
train_1265_4,train_1265_4,MONISHA,female,MONISHA,female,same,CS,code_switched
train_1266_0,train_1266_0,MAYA,female,,,unknown,CS,code_switched
train_1266_1,train_1266_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1266_2,train_1266_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1267_0,train_1267_0,PRABHAVATI,female,,,unknown,CS,code_switched
train_1267_2,train_1267_2,PRABHAVATI,female,PRABHAVATI,female,same,CS,code_switched
train_1267_3,train_1267_3,SAHIL,male,PRABHAVATI,female,different,CS,code_switched
train_1268_0,train_1268_0,MAYA,female,,,unknown,EN,monolingual_EN
train_1268_1,train_1268_1,MAYA,female,MAYA,female,same,CS,code_switched
train_1268_2,train_1268_2,BALDEV,male,MAYA,female,different,CS,code_switched
train_1268_3,train_1268_3,SARUPA,female,BALDEV,male,different,CS,code_switched
train_1268_4,train_1268_4,INDRAVARDHAN,male,SARUPA,female,different,HI,monolingual_HI
train_1269_0,train_1269_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1269_1,train_1269_1,ROSESH,male,INDRAVARDHAN,male,same,EN,monolingual_EN
train_1269_2,train_1269_2,ROSESH,male,ROSESH,male,same,CS,code_switched
train_1269_3,train_1269_3,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_1269_4,train_1269_4,INDRAVARDHAN,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_127_0,train_127_0,MAYA,female,,,unknown,CS,code_switched
train_127_1,train_127_1,SAHIL,male,MAYA,female,different,CS,code_switched
train_127_2,train_127_2,MAYA,female,SAHIL,male,different,HI,monolingual_HI
train_127_3,train_127_3,MAYA,female,MAYA,female,same,HI,monolingual_HI
